%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst et_scale       neg_kge        
324      I1         1.157407407    3.87037037     4.490740741    0.5362962963   0.5362962963   3.583333333    0.9444444444   0.1490740741   2.083333333    5.916666667    1.009259259    0.2544530329   
325      I1         1.55617284     3.87037037     4.138888889    0.9718518519   0.9718518519   4.316666667    0.05555555556  0.1490740741   1.583333333    1.583333333    1.009259259    0.219381178    
326      I1         1.283333333    3.87037037     4.138888889    0.9718518519   0.9839506173   4.683333333    0.05555555556  0.1490740741   1.527777778    1.583333333    1.194444444    0.2848306779   
327      I1         1.55617284     3.12962963     4.138888889    0.9718518519   0.6451851852   3.583333333    1.944444444    0.1490740741   1.583333333    1.583333333    1.009259259    0.2188535223   
328      I1         1.010493827    4.092592593    3.972222222    0.6451851852   0.3548148148   5.416666667    0.05555555556  0.0009259259259 1.527777778    1.583333333    1.416666667    0.3536334552   
329      I1         1.535185185    4.092592593    4.416666667    0.862962963    0.669382716    3.216666667    2.944444444    0.1490740741   1.583333333    4.583333333    1.009259259    0.2198232679   
330      I1         1.55617284     3.796296296    4.25           0.9355555556   0.5362962963   5.05           2.944444444    0.1490740741   1.916666667    3.083333333    1.009259259    0.1971412946   
331      I1         1.55617284     3.87037037     4.805555556    0.3911111111   0.330617284    3.216666667    0.2777777778   0.0009259259259 2.416666667    5.916666667    0.75           0.2295658836   
332      I1         1.55617284     3.12962963     3.583333333    0.5362962963   0.1007407407   6.883333333    0.05555555556  0.1472222222   4.527777778    2.916666667    1.009259259    0.3952991557   
333      I1         1.346296296    4.462962963    4.009259259    0.6451851852   0.02814814815  4.316666667    0.9444444444   0.0009259259259 1.972222222    5.916666667    1.027777778    0.2585503223   
334      I1         1.010493827    3.87037037     4.694444444    0.2459259259   0.2096296296   2.85           0.05555555556  0.0009259259259 1.583333333    5.972222222    0.8055555556   0.3625731361   
335      I1         1.031481481    4.314814815    4.083333333    0.5            0.01604938272  4.316666667    0.9444444444   0.0009259259259 1.527777778    5.916666667    1.305555556    0.3437525773   
336      I1         1.031481481    2.537037037    3.509259259    0.01604938272  0.9839506173   6.516666667    0.05555555556  0.002777777778 1.583333333    5.916666667    1.083333333    0.435180712    
337      I1         1.031481481    2.512345679    3.916666667    0.01604938272  0.9718518519   5.05           0.05555555556  0.002777777778 5.972222222    5.916666667    1.25           0.4991349286   
338      I1         1.346296296    3.87037037     3.509259259    0.4274074074   0.669382716    5.416666667    0.05555555556  0.002777777778 2.75           5.916666667    1.009259259    0.2884319136   
339      I1         1.535185185    2.537037037    4.138888889    0.9839506173   0.9839506173   3.216666667    0.05555555556  0.002777777778 1.583333333    4.583333333    1.009259259    0.2245135138   
340      I1         1.55617284     2.981481481    4.027777778    0.7903703704   0.9839506173   3.216666667    0.05555555556  0.002777777778 1.916666667    5.916666667    1.009259259    0.2206983799   
341      I1         1.535185185    2.537037037    4.305555556    0.7903703704   0.9839506173   3.338888889    0.05555555556  0.002777777778 1.583333333    5.916666667    1.009259259    0.2316728386   
342      I1         1.346296296    3.055555556    4.138888889    0.862962963    0.9839506173   3.216666667    0.05555555556  0.0009259259259 1.527777778    5.916666667    1.194444444    0.2424199487   
343      I1         1.22037037     3.12962963     3.972222222    0.9718518519   0.02814814815  5.783333333    0.05555555556  0.0009259259259 1.527777778    5.916666667    1.157407407    0.3489816879   
344      I1         1.55617284     2.537037037    4.009259259    0.5            0.9839506173   3.216666667    0.05555555556  0.002777777778 2.916666667    5.916666667    1.027777778    0.2585124562   
345      I1         1.346296296    3.12962963     4.138888889    0.7540740741   0.4274074074   3.216666667    0.01851851852  0.0009259259259 1.527777778    5.916666667    1.083333333    0.2586861568   
346      I1         1.346296296    3.12962963     4.25           0.9355555556   0.9839506173   3.216666667    0.9444444444   0.0009259259259 1.527777778    5.916666667    1.027777778    0.2941834893   
347      I1         1.55617284     2.537037037    3.972222222    0.5            0.9718518519   6.516666667    2.981481481    0.1472222222   5.916666667    5.916666667    1.009259259    0.2502393382   
348      I1         1.346296296    3.12962963     4.490740741    0.5362962963   0.9718518519   6.15           2.981481481    0.1472222222   3.25           5.916666667    1.009259259    0.2072029216   
349      I1         1.346296296    2.981481481    4.490740741    0.5            0.9718518519   5.783333333    2.981481481    0.002777777778 3.25           5.972222222    1.027777778    0.2172437565   
350      I1         1.031481481    2.537037037    3.916666667    0.5362962963   0.9839506173   4.683333333    2.981481481    0.1472222222   5.972222222    5.916666667    1.416666667    0.3407089128   
351      I1         1.031481481    2.537037037    4.861111111    0.3911111111   0.9718518519   6.883333333    2.981481481    0.002777777778 3.027777778    5.972222222    0.9722222222   0.2234183134   
352      I1         1.031481481    2.537037037    4.490740741    0.3911111111   0.9839506173   6.516666667    2.981481481    0.1472222222   4.25           5.916666667    1.083333333    0.2136636757   
353      I1         1.031481481    2.685185185    4.694444444    0.3185185185   0.9839506173   7.616666667    2.981481481    0.1472222222   5.916666667    5.972222222    0.9722222222   0.1885773739   
354      I1         1.031481481    3.87037037     4.083333333    0.8266666667   0.9839506173   5.416666667    2.944444444    0.002777777778 1.527777778    1.583333333    1.490740741    0.3541939846   
355      I1         1.55617284     2.907407407    4.305555556    0.9355555556   0.9839506173   5.416666667    2.944444444    0.002777777778 1.583333333    1.583333333    1.009259259    0.2156437813   
356      I1         1.346296296    4.092592593    4.490740741    0.8266666667   0.6814814815   5.783333333    2.981481481    0.002777777778 1.583333333    1.583333333    1.009259259    0.2299815722   
357      I1         1.55617284     3.12962963     4.305555556    0.8266666667   0.9839506173   5.416666667    2.944444444    0.04722222222  2.416666667    1.583333333    1.009259259    0.199033435    
358      I1         1.55617284     3.87037037     4.083333333    0.8266666667   0.9839506173   5.416666667    2.944444444    0.002777777778 2.416666667    1.527777778    1.027777778    0.2180439698   
359      I1         1.283333333    4.314814815    4.490740741    0.7177777778   0.9839506173   6.516666667    2.981481481    0.002777777778 1.916666667    1.583333333    1.083333333    0.2567995504   
360      I1         1.55617284     2.685185185    4.138888889    0.862962963    0.9839506173   5.416666667    2.055555556    0.002777777778 1.916666667    1.527777778    1.027777778    0.2044491773   
361      I1         1.535185185    2.685185185    4.138888889    0.9355555556   0.9839506173   3.216666667    2.944444444    0.002777777778 1.75           1.527777778    1.12037037     0.2227709004   
362      I1         1.367283951    3.87037037     4.138888889    0.6814814815   0.9839506173   5.416666667    2.981481481    0.002777777778 2.75           5.916666667    1.194444444    0.2546408492   
363      I1         1.55617284     2.537037037    4.083333333    0.862962963    0.9839506173   3.216666667    0.01851851852  0.002777777778 1.583333333    1.583333333    1.027777778    0.2357064236   
364      I1         1.55617284     2.611111111    4.75           0.5362962963   0.669382716    5.783333333    0.05555555556  0.002777777778 1.75           5.972222222    0.8611111111   0.2202335192   
365      I1         1.22037037     3.12962963     4.805555556    0.4637037037   0.669382716    3.338888889    0.9814814815   0.002777777778 1.583333333    5.916666667    0.9166666667   0.2732040584   
366      I1         1.55617284     2.537037037    4.842592593    0.5            0.6814814815   5.783333333    0.9444444444   0.002777777778 2.75           5.972222222    0.8055555556   0.2511040764   
367      I1         1.346296296    2.537037037    4.694444444    0.5            0.9718518519   7.983333333    0.9444444444   0.04722222222  2.472222222    5.972222222    1.009259259    0.2453429595   
368      I1         1.010493827    2.537037037    4.305555556    0.4637037037   0.9839506173   5.416666667    0.05555555556  0.002777777778 2.583333333    5.972222222    1.472222222    0.3549705704   
369      I1         1.031481481    2.537037037    4.490740741    0.3548148148   0.4637037037   5.416666667    0.01851851852  0.002777777778 1.583333333    5.972222222    1.194444444    0.3147690846   
370      I1         1.010493827    4.314814815    4.861111111    0.5362962963   0.9718518519   7.983333333    0.9444444444   0.002777777778 1.527777778    5.916666667    1.324074074    0.3326172355   
371      I1         1.031481481    3.154320988    3.861111111    0.7903703704   0.02814814815  5.416666667    2.981481481    0.002777777778 1.527777778    5.916666667    1.138888889    0.4165205821   
372      I1         1.010493827    3.12962963     4.472222222    0.669382716    0.9718518519   6.15           2.944444444    0.002777777778 1.527777778    5.916666667    1.694444444    0.2920478528   
373      I1         1.472222222    3.12962963     4.75           0.6814814815   0.7903703704   7.25           2.981481481    0.04907407407  2.25           1.527777778    0.9166666667   0.2121504737   
374      I1         1.55617284     3.12962963     4.138888889    0.9355555556   0.9839506173   6.516666667    2.944444444    0.04722222222  1.916666667    1.527777778    1.083333333    0.2135245623   
375      I1         1.55617284     3.12962963     4.25           0.8992592593   0.5362962963   5.05           2.981481481    0.0009259259259 1.75           5.916666667    1.027777778    0.2023811126   
376      I1         1.367283951    3.12962963     4.490740741    0.7177777778   0.5362962963   5.416666667    2.944444444    0.002777777778 1.75           5.916666667    1.009259259    0.2015735207   
377      I1         1.346296296    3.12962963     4.305555556    0.9355555556   0.3548148148   5.416666667    2.981481481    0.0009259259259 1.527777778    5.916666667    1.138888889    0.2487719808   
378      I1         1.535185185    4.314814815    3.990740741    0.862962963    0.6814814815   6.15           0.01851851852  0.002777777778 1.583333333    5.972222222    1.027777778    0.2405875777   
379      I1         1.55617284     4.314814815    4.416666667    0.6451851852   0.8992592593   6.516666667    0.05555555556  0.002777777778 1.972222222    5.972222222    1.027777778    0.2383490221   
380      I1         1.031481481    4.462962963    3.527777778    0.330617284    0.1007407407   6.15           0.01851851852  0.002777777778 1.527777778    5.916666667    1.083333333    0.4329619414   
381      I1         1.535185185    4.462962963    3.972222222    0.669382716    0.1733333333   5.416666667    0.01851851852  0.1472222222   2.472222222    5.916666667    0.9722222222   0.2412190003   
382      I1         1.010493827    4.462962963    3.509259259    0.4637037037   0.9718518519   5.416666667    0.05555555556  0.002777777778 1.527777778    5.916666667    1.194444444    0.335763054    
383      I1         1.010493827    2.537037037    3.509259259    0.3548148148   0.9839506173   5.783333333    0.9444444444   0.1472222222   5.916666667    5.916666667    1.027777778    0.4499185678   
384      I1         1.010493827    2.537037037    3.509259259    0.3548148148   0.6814814815   5.416666667    0.01851851852  0.002777777778 1.583333333    5.916666667    1.305555556    0.3119813815   
385      I1         1.094444444    4.388888889    3.694444444    0.6814814815   0.2822222222   5.783333333    0.01851851852  0.1490740741   1.527777778    5.916666667    1.083333333    0.3723133455   
386      I1         1.010493827    4.314814815    3.527777778    0.4637037037   0.01604938272  3.216666667    0.05555555556  0.002777777778 1.527777778    5.916666667    1.472222222    0.3279705901   
387      I1         1.010493827    2.537037037    3.861111111    0.3911111111   0.02814814815  6.883333333    0.05555555556  0.0009259259259 5.972222222    5.916666667    1.361111111    0.5509034131   
388      I1         1.157407407    2.537037037    4.194444444    0.9718518519   0.9839506173   3.216666667    2.944444444    0.1472222222   1.527777778    5.972222222    1.583333333    0.3295038069   
389      I1         1.346296296    4.462962963    3.75           0.5            0.02814814815  3.216666667    0.01851851852  0.0009259259259 1.527777778    5.916666667    1.305555556    0.325287654    
390      I1         1.031481481    4.462962963    4.305555556    0.8992592593   0.9839506173   5.783333333    0.05555555556  0.002777777778 1.527777778    5.972222222    1.583333333    0.3892817089   
391      I1         1.535185185    4.462962963    4.027777778    0.6572839506   0.9839506173   3.216666667    0.05555555556  0.002777777778 1.583333333    5.972222222    1.194444444    0.3141624166   
392      I1         1.010493827    2.537037037    3.694444444    0.4637037037   0.9839506173   3.216666667    0.05555555556  0.1472222222   3.583333333    5.972222222    1.25           0.3463307607   
393      I1         1.010493827    2.537037037    4.842592593    0.1733333333   0.9839506173   7.983333333    0.9444444444   0.1472222222   5.583333333    5.916666667    0.9166666667   0.4063022317   
394      I1         1.55617284     2.537037037    3.694444444    0.5            0.9718518519   6.883333333    0.9444444444   0.0009259259259 4.083333333    5.916666667    1.009259259    0.3387505994   
395      I1         1.346296296    2.512345679    4.416666667    0.1733333333   0.9839506173   5.416666667    0.05555555556  0.002777777778 5.916666667    5.972222222    1.083333333    0.4591890354   
396      I1         1.535185185    2.685185185    4.305555556    0.4274074074   0.5725925926   5.05           0.01851851852  0.002777777778 3.083333333    5.972222222    1.009259259    0.2741310015   
397      I1         1.55617284     2.537037037    4.009259259    0.5362962963   0.3185185185   6.516666667    2.944444444    0.1472222222   5.972222222    5.916666667    1.027777778    0.3286806707   
398      I1         1.010493827    4.462962963    3.638888889    0.5362962963   0.01604938272  5.416666667    2.944444444    0.002777777778 1.527777778    1.583333333    1.416666667    0.3367144807   
399      I1         1.55617284     4.462962963    3.527777778    0.5362962963   0.1128395062   6.516666667    2.944444444    0.002777777778 4.25           5.916666667    1.009259259    0.3375998285   
400      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1687571534   
%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst et_scale       neg_kge        
401      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1687571534   
402      I1         1.705185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1866843111   
403      I1         1.535185185    4.462962963    4.844444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1916135255   
404      I1         1.535185185    4.462962963    4.694444444    0.6463950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1766350851   
405      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.428617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1704835568   
406      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    6.773333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1722431875   
407      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.01777777778  2.25           5.972222222    0.8055555556   0.2191934394   
408      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.7            5.972222222    0.8055555556   0.1941142557   
409      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.9555555556   0.3022829796   
410      I1         1.365185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1974000071   
411      I1         1.535185185    4.262962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1681058455   
412      I1         1.535185185    4.462962963    4.544444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1921927971   
413      I1         1.535185185    4.462962963    4.694444444    0.4503950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.2013271159   
414      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.232617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1810571987   
415      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    4.793333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1670577913   
416      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.422222222    0.002777777778 2.25           5.972222222    0.8055555556   0.182942843    
417      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 1.8            5.972222222    0.8055555556   0.2021218591   
418      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.522222222    0.8055555556   0.1700021523   
419      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.6555555556   0.3100584576   
420      I1         1.620185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1732977758   
421      I1         1.535185185    4.462962963    4.769444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1754491364   
422      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1668155683   
423      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.379617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1679858318   
424      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    6.278333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1703752733   
425      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.872222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1700007322   
426      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.01027777778  2.25           5.972222222    0.8055555556   0.1832821624   
427      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.475          5.972222222    0.8055555556   0.1756208781   
428      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8805555556   0.2227249306   
429      I1         1.450185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.176900075    
430      I1         1.535185185    4.362962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1684258409   
431      I1         1.535185185    4.462962963    4.619444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1745142715   
432      I1         1.535185185    4.462962963    4.694444444    0.4993950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1811475059   
433      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.281617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1730889871   
434      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.288333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1678070881   
435      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.572222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1774751017   
436      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.025          5.972222222    0.8055555556   0.1777333897   
437      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.747222222    0.8055555556   0.1693495001   
438      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.7305555556   0.1977619359   
439      I1         1.577685185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1695218817   
440      I1         1.535185185    4.462962963    4.731944444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1706670055   
441      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1663450213   
442      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.355117284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.167940051    
443      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    6.030833333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.169574432    
444      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1685706648   
445      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.006527777778 2.25           5.972222222    0.8055555556   0.169095476    
446      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.3625         5.972222222    0.8055555556   0.1703590923   
447      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8430555556   0.189228918    
448      I1         1.492685185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1712127148   
449      I1         1.535185185    4.412962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1685901815   
450      I1         1.535185185    4.462962963    4.656944444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1700247912   
451      I1         1.535185185    4.462962963    4.694444444    0.5238950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1738034766   
452      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.306117284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1704679321   
453      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.535833333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1681031331   
454      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.647222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1725661029   
455      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.1375         5.972222222    0.8055555556   0.1711909085   
456      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.859722222    0.8055555556   0.1690457511   
457      I1         1.535185185    4.462962963    4.694444444    0.5483950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.7680555556   0.169661957    
458      I1         1.577685185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1646961589   
459      I1         1.535185185    4.462962963    4.731944444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1686214298   
460      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1668155683   
461      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.355117284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.165550719    
462      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    6.030833333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1668939321   
463      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1646823534   
464      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.006527777778 2.25           5.972222222    0.8055555556   0.1651494667   
465      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.3625         5.972222222    0.8055555556   0.1701816047   
466      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8430555556   0.1846558481   
467      I1         1.492685185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1714003451   
468      I1         1.535185185    4.412962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1662304231   
469      I1         1.535185185    4.462962963    4.656944444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.167257296    
470      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.306117284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1679847876   
471      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.535833333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1659718306   
472      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.647222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1719071033   
473      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.1375         5.972222222    0.8055555556   0.166738028    
474      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.859722222    0.8055555556   0.1665417652   
475      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.7680555556   0.1705947285   
476      I1         1.577685185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1643896489   
477      I1         1.535185185    4.462962963    4.731944444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1668496881   
478      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1637884603   
479      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1637907825   
480      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    6.030833333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1653051562   
481      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.872222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1641800389   
482      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.006527777778 2.25           5.972222222    0.8055555556   0.1672147139   
483      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.3625         5.972222222    0.8055555556   0.1676741092   
484      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8430555556   0.1848177188   
485      I1         1.492685185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1683908729   
486      I1         1.535185185    4.412962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.164529731    
487      I1         1.535185185    4.462962963    4.656944444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1657572477   
488      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.306117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1664776759   
489      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.535833333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1642570354   
490      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.1375         5.972222222    0.8055555556   0.1659546719   
491      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.859722222    0.8055555556   0.1649451792   
492      I1         1.535185185    4.462962963    4.694444444    0.5728950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7680555556   0.1666864507   
493      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1607758455   
