%eval_id interface log__t_efold_soil log__t_efold_karst f_exfiltration_soil PDD_melt_factor log__H0_pdm_soil log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst baseflow_Q     neg_kge        
359      I1         2.689506173    4.462962963    0.7056790123   6.15           3.145061728    0.01851851852  0.1490740741   3.583333333    3.953703704    0.04012345679  0.2088560112   
360      I1         2.689506173    4.462962963    0.669382716    4.683333333    2.836419753    0.01851851852  0.1490740741   2.842592593    2.37962963     0.003086419753 0.1873046776   
361      I1         2.689506173    2.512345679    0.330617284    9.816666667    2.62037037     2.944444444    0.0009259259259 2.317901235    3.953703704    0.003086419753 0.287134402    
362      I1         2.668518519    2.512345679    0.9718518519   9.938888889    2.62037037     0.9814814815   0.0009259259259 1.515432099    3.212962963    0.003086419753 0.5031974308   
363      I1         2.689506173    4.462962963    0.7782716049   5.05           2.959876543    0.01851851852  0.1027777778   3.151234568    2.657407407    0.003086419753 0.1955856698   
364      I1         2.605555556    2.709876543    0.8871604938   9.45           3.175925926    2.981481481    0.0009259259259 3.336419753    3.182098765    0.06481481481  0.2486661383   
365      I1         2.437654321    4.487654321    0.7903703704   3.338888889    3.268518519    2.981481481    0.1490740741   3.490740741    3.305555556    0.003086419753 0.2013185178   
366      I1         2.689506173    4.462962963    0.9839506173   3.95           3.083333333    0.01851851852  0.1490740741   3.151234568    3.212962963    0.08950617284  0.2819356393   
367      I1         2.668518519    2.512345679    0.1128395062   6.638888889    2.37345679     2.944444444    0.0009259259259 2.564814815    1.546296296    0.003086419753 0.387494275    
368      I1         2.668518519    3.87037037     0.8145679012   7.25           3.145061728    2.018518519    0.1490740741   3.151234568    1.731481481    0.02160493827  0.1792515253   
369      I1         2.164814815    4.487654321    0.9839506173   2.483333333    2.990740741    0.01851851852  0.0009259259259 1.515432099    1.515432099    0.009259259259 0.3850135916   
370      I1         2.416666667    2.537037037    0.8871604938   6.638888889    3.206790123    1.981481481    0.1490740741   3.151234568    3.212962963    0.02777777778  0.266816306    
371      I1         2.689506173    3.87037037     0.669382716    6.638888889    2.898148148    0.9814814815   0.0009259259259 3.490740741    3.953703704    0.003086419753 0.2273973369   
372      I1         2.353703704    4.290123457    0.7782716049   3.338888889    2.990740741    0.01851851852  0.075          2.287037037    3.182098765    0.003086419753 0.207810529    
373      I1         2.227777778    2.512345679    0.8871604938   3.338888889    2.867283951    0.01851851852  0.06944444444  2.040123457    1.546296296    0.009259259259 0.277299932    
374      I1         2.290740741    4.462962963    0.8871604938   0.65           2.62037037     0.01851851852  0.0009259259259 2.317901235    2.317901235    0.003086419753 0.4926552949   
375      I1         2.689506173    4.487654321    0.8871604938   5.05           3.175925926    0.01851851852  0.0009259259259 2.75           1.515432099    0.06481481481  0.3922232749   
376      I1         2.605555556    4.487654321    0.7903703704   3.338888889    3.361111111    2.981481481    0.1009259259   2.317901235    3.953703704    0.003086419753 0.2619043215   
377      I1         2.689506173    4.462962963    0.6814814815   3.338888889    3.083333333    2.981481481    0.1490740741   3.151234568    3.953703704    0.003086419753 0.1814384418   
378      I1         2.689506173    4.462962963    0.7177777778   3.338888889    3.268518519    2.981481481    0.1490740741   3.151234568    1.546296296    0.003086419753 0.2976793424   
379      I1         2.689506173    4.462962963    0.2822222222   3.338888889    2.805555556    0.01851851852  0.0009259259259 3.182098765    3.953703704    0.003086419753 0.2217549136   
380      I1         2.689506173    4.487654321    0.3185185185   6.761111111    2.62037037     0.01851851852  0.05277777778  1.731481481    3.984567901    0.003086419753 0.3126077485   
381      I1         2.689506173    4.487654321    0.330617284    0.2833333333   2.651234568    0.05555555556  0.1472222222   3.768518519    3.984567901    0.003086419753 0.3184772434   
382      I1         2.668518519    4.487654321    0.330617284    7.983333333    3.083333333    0.9814814815   0.0009259259259 3.737654321    3.953703704    0.003086419753 0.2357033177   
383      I1         2.353703704    2.512345679    0.5604938272   3.338888889    2.62037037     2.944444444    0.08055555556  2.317901235    2.317901235    0.003086419753 0.2346389999   
384      I1         2.668518519    4.462962963    0.330617284    3.338888889    2.62037037     0.01851851852  0.1009259259   3.182098765    1.731481481    0.003086419753 0.2957652123   
385      I1         2.689506173    4.092592593    0.7782716049   6.883333333    3.052469136    0.01851851852  0.125          2.317901235    3.212962963    0.003086419753 0.2443236884   
386      I1         2.47962963     2.512345679    0.8871604938   9.816666667    3.083333333    0.01851851852  0.0009259259259 2.317901235    1.515432099    0.009259259259 0.2884446162   
387      I1         2.542592593    2.512345679    0.7782716049   7.983333333    2.74382716     0.01851851852  0.04722222222  2.317901235    1.546296296    0.05864197531  0.2746002852   
388      I1         2.353703704    4.487654321    0.7782716049   9.083333333    2.651234568    0.05555555556  0.1490740741   2.317901235    3.953703704    0.003086419753 0.2837813783   
389      I1         2.689506173    4.487654321    0.9718518519   9.938888889    2.867283951    0.05555555556  0.1490740741   2.317901235    1.546296296    0.08333333333  0.4425862269   
390      I1         2.14382716     4.487654321    0.669382716    9.816666667    2.651234568    0.01851851852  0.002777777778 1.546296296    3.953703704    0.003086419753 0.28548513     
391      I1         2.521604938    4.462962963    0.7177777778   6.761111111    2.651234568    0.05555555556  0.04907407407  1.515432099    3.953703704    0.003086419753 0.2943448653   
392      I1         2.605555556    4.290123457    0.7782716049   6.516666667    3.114197531    2.981481481    0.1490740741   3.398148148    3.953703704    0.003086419753 0.1617637534   
393      I1         2.668518519    2.512345679    0.330617284    3.338888889    2.651234568    2.944444444    0.1472222222   3.182098765    3.953703704    0.003086419753 0.2305629604   
394      I1         2.689506173    4.487654321    0.3185185185   3.216666667    2.37345679     2.981481481    0.1490740741   3.953703704    3.953703704    0.003086419753 0.333666296    
395      I1         2.521604938    2.512345679    0.01604938272  1.016666667    2.342592593    2.944444444    0.1490740741   3.984567901    3.953703704    0.003086419753 0.3679995195   
396      I1         2.689506173    4.462962963    0.01604938272  0.1611111111   2.25           0.9444444444   0.1490740741   3.212962963    1.515432099    0.003086419753 0.5379026725   
397      I1         2.164814815    2.512345679    0.330617284    3.338888889    2.62037037     2.018518519    0.1472222222   3.212962963    2.317901235    0.003086419753 0.3011656571   
398      I1         2.689506173    2.512345679    0.2096296296   6.638888889    2.62037037     2.018518519    0.1490740741   3.953703704    3.953703704    0.003086419753 0.2602915652   
399      I1         2.689506173    2.512345679    0.330617284    6.516666667    2.342592593    2.981481481    0.1490740741   3.768518519    3.953703704    0.003086419753 0.3979355493   
400      I1         2.668518519    2.512345679    0.8871604938   3.216666667    2.898148148    2.981481481    0.0009259259259 2.317901235    1.546296296    0.003086419753 0.2683452566   
%eval_id interface log__t_efold_soil log__t_efold_karst f_exfiltration_soil PDD_melt_factor log__H0_pdm_soil log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst baseflow_Q     neg_kge        
401      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1497799872   
402      I1         2.605555556    4.144444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1492021632   
403      I1         2.605555556    3.944444444    0.8520740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.2270607777   
404      I1         2.605555556    3.944444444    0.7540740741   7.628888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1525263028   
405      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.709876543    3.953703704    0.003086419753 0.16214889     
406      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.05308641975  0.2383398521   
407      I1         2.435555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1736160414   
408      I1         2.605555556    3.744444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1507930552   
409      I1         2.605555556    3.944444444    0.6560740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1880317088   
410      I1         2.605555556    3.944444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1479107538   
411      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.049382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1639391695   
412      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.681481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1498802254   
413      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1340740741   3.459876543    3.953703704    0.003086419753 0.1497799872   
414      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.209876543    3.953703704    0.003086419753 0.1561370032   
415      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.703703704    0.003086419753 0.1492313973   
416      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1447091169   
417      I1         2.605555556    4.044444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1494437702   
418      I1         2.605555556    3.944444444    0.8030740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1714425012   
419      I1         2.605555556    3.944444444    0.7540740741   7.133888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1510274853   
420      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.424382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1477814605   
421      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.584876543    3.953703704    0.003086419753 0.1539467741   
422      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.02808641975  0.1873837075   
423      I1         2.520555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1596214018   
424      I1         2.605555556    3.844444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1502247417   
425      I1         2.605555556    3.944444444    0.7050740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1597623217   
426      I1         2.605555556    3.944444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1487547418   
427      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.174382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1544788321   
428      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.831481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1497799872   
429      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1415740741   3.459876543    3.953703704    0.003086419753 0.1497799872   
430      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.334876543    3.953703704    0.003086419753 0.1505196579   
431      I1         2.605555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.828703704    0.003086419753 0.1494706118   
432      I1         2.690555556    4.044444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1444765541   
433      I1         2.690555556    3.944444444    0.8030740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1602376144   
434      I1         2.690555556    3.944444444    0.7540740741   7.133888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1463401546   
435      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.424382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1439760831   
436      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.584876543    3.953703704    0.003086419753 0.1447370631   
437      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.02808641975  0.1823060473   
438      I1         2.690555556    3.844444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1450445561   
439      I1         2.690555556    3.944444444    0.7050740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1598408484   
440      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1432191337   
441      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.174382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1478573684   
442      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.831481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1447091169   
443      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1415740741   3.459876543    3.953703704    0.003086419753 0.1447091169   
444      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.334876543    3.953703704    0.003086419753 0.1496253746   
445      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.828703704    0.003086419753 0.1444974914   
446      I1         2.690555556    3.994444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1445808704   
447      I1         2.690555556    3.944444444    0.7785740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.148026118    
448      I1         2.690555556    3.944444444    0.7540740741   6.886388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1455037269   
449      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1441502332   
450      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.522376543    3.953703704    0.003086419753 0.144095698    
451      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.01558641975  0.1604412107   
452      I1         2.648055556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1466598206   
453      I1         2.690555556    3.894444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1448630647   
454      I1         2.690555556    3.944444444    0.7295740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1492982471   
455      I1         2.690555556    3.944444444    0.7540740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.143949742    
456      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.236882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1458515952   
457      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.906481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1447091169   
458      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1453240741   3.459876543    3.953703704    0.003086419753 0.1447091169   
459      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.397376543    3.953703704    0.003086419753 0.1465619432   
460      I1         2.690555556    3.944444444    0.7540740741   6.638888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.891203704    0.003086419753 0.1445946601   
461      I1         2.690555556    3.994444444    0.7540740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1438125084   
462      I1         2.690555556    3.944444444    0.7785740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1475335865   
463      I1         2.690555556    3.944444444    0.7540740741   6.391388889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1433640089   
464      I1         2.690555556    3.944444444    0.7540740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.522376543    3.953703704    0.003086419753 0.1434592373   
465      I1         2.690555556    3.944444444    0.7540740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.01558641975  0.1596509784   
466      I1         2.648055556    3.944444444    0.7540740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1460055699   
467      I1         2.690555556    3.894444444    0.7540740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1441130534   
468      I1         2.690555556    3.944444444    0.7295740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1483359462   
469      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1432191337   
470      I1         2.690555556    3.944444444    0.7540740741   6.391388889    3.236882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1451282975   
471      I1         2.690555556    3.944444444    0.7540740741   6.391388889    3.299382716    2.906481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.143949742    
472      I1         2.690555556    3.944444444    0.7540740741   6.391388889    3.299382716    2.981481481    0.1453240741   3.459876543    3.953703704    0.003086419753 0.143949742    
473      I1         2.690555556    3.944444444    0.7540740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.397376543    3.953703704    0.003086419753 0.1456995922   
474      I1         2.690555556    3.944444444    0.7540740741   6.391388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.891203704    0.003086419753 0.1438271055   
475      I1         2.690555556    3.994444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1430722258   
476      I1         2.690555556    3.944444444    0.7785740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1470933885   
477      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1426066823   
478      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.522376543    3.953703704    0.003086419753 0.1428640241   
479      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.01558641975  0.158879151    
480      I1         2.648055556    3.944444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1453899945   
481      I1         2.690555556    3.894444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.143392514    
482      I1         2.690555556    3.944444444    0.7295740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1473793576   
483      I1         2.690555556    3.944444444    0.7540740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1425300125   
484      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.236882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.144433932    
485      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.299382716    2.906481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1432191337   
486      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1453240741   3.459876543    3.953703704    0.003086419753 0.1432191337   
487      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.397376543    3.953703704    0.003086419753 0.144854229    
488      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.891203704    0.003086419753 0.14308769     
489      I1         2.690555556    3.994444444    0.7540740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1423727748   
490      I1         2.690555556    3.944444444    0.7785740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1467119004   
491      I1         2.690555556    3.944444444    0.7540740741   5.896388889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1418885691   
492      I1         2.690555556    3.944444444    0.7540740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.522376543    3.953703704    0.003086419753 0.1423198502   
493      I1         2.690555556    3.944444444    0.7540740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.01558641975  0.1581349365   
494      I1         2.648055556    3.944444444    0.7540740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1448215392   
495      I1         2.690555556    3.894444444    0.7540740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1427141445   
496      I1         2.690555556    3.944444444    0.7295740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.146446542    
497      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1418549545   
498      I1         2.690555556    3.944444444    0.7540740741   5.896388889    3.236882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.143784013    
499      I1         2.690555556    3.944444444    0.7540740741   5.896388889    3.299382716    2.906481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1425300125   
500      I1         2.690555556    3.944444444    0.7540740741   5.896388889    3.299382716    2.981481481    0.1453240741   3.459876543    3.953703704    0.003086419753 0.1425300125   
501      I1         2.690555556    3.944444444    0.7540740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.397376543    3.953703704    0.003086419753 0.1440405868   
502      I1         2.690555556    3.944444444    0.7540740741   5.896388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.891203704    0.003086419753 0.1423891654   
503      I1         2.690555556    3.994444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.14168614     
504      I1         2.690555556    3.944444444    0.7785740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1463753787   
505      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.141178943    
506      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.522376543    3.953703704    0.003086419753 0.1418038275   
507      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.01558641975  0.1573848051   
508      I1         2.648055556    3.944444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1442752892   
509      I1         2.690555556    3.894444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1420511337   
510      I1         2.690555556    3.944444444    0.7295740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1455000743   
511      I1         2.690555556    3.944444444    0.7540740741   5.401388889    3.299382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1412618639   
512      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.236882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1431552389   
513      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.299382716    2.906481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1418549545   
514      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1453240741   3.459876543    3.953703704    0.003086419753 0.1418549545   
515      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.397376543    3.953703704    0.003086419753 0.1432266409   
516      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.299382716    2.981481481    0.1490740741   3.459876543    3.891203704    0.003086419753 0.1417035716   
517      I1         2.690555556    4.044444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1409679062   
518      I1         2.690555556    3.944444444    0.8030740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1569361345   
519      I1         2.690555556    3.944444444    0.7540740741   6.143888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1426066823   
520      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.486882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1409363511   
521      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.584876543    3.953703704    0.003086419753 0.1414349766   
522      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.02808641975  0.1798386622   
523      I1         2.605555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1465662217   
524      I1         2.690555556    3.844444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.141497008    
525      I1         2.690555556    3.944444444    0.7050740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1573043867   
526      I1         2.690555556    3.944444444    0.7540740741   5.153888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1400083169   
527      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.831481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.141178943    
528      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1415740741   3.459876543    3.953703704    0.003086419753 0.141178943    
529      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.334876543    3.953703704    0.003086419753 0.1464505678   
530      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.828703704    0.003086419753 0.1409865027   
531      I1         2.690555556    3.994444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1410609978   
532      I1         2.690555556    3.944444444    0.7785740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.144407394    
533      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.424382716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1409200886   
534      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.522376543    3.953703704    0.003086419753 0.1406230866   
535      I1         2.690555556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.01558641975  0.1575108535   
536      I1         2.648055556    3.944444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1432413079   
537      I1         2.690555556    3.894444444    0.7540740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1413236263   
538      I1         2.690555556    3.944444444    0.7295740741   5.648888889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.1461847404   
539      I1         2.690555556    3.944444444    0.7540740741   5.401388889    3.361882716    2.981481481    0.1490740741   3.459876543    3.953703704    0.003086419753 0.14054455     
