%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold f_tile_soil    log__tau_tile  neg_kge        
93       I1         0.4976089969   1.368306792    3.123302953    0.03765811168  0.2271843178   9.807148281    1.982777018    2.990559283    2.744575367    0.4073147982   0.3066676434   1.71112105     
94       I1         0.7196277594   1.146068176    4.053596237    0.3438077843   0.5735897937   9.121403494    2.076376343    2.96108724     2.076542515    0.3266703993   0.3258687686   2.085969095    
95       I1         1.301021493    1.588301778    4.037871506    0.5837991308   0.836560833    5.939641469    3.381077879    1.361768094    2.935511844    0.7304092981   0.5912179387   1.760025055    
96       I1         1.415755904    2.477854227    3.21120112     0.989453186    0.10346091     9.990094479    2.451002017    1.060414952    2.886625414    0.6571596129   0.8554266374   1.841673967    
97       I1         1.822802265    1.042055073    3.537894867    0.5006140939   0.6953665752   9.035347113    1.671585959    2.411801312    0.4472386942   0.9167670298   0.1267810807   1.930609315    
98       I1         1.452181115    1.963526746    4.222988627    0.3240121076   0.7761797963   6.043796498    3.305645983    3.179087037    0.8134176598   0.08972780786  0.186608876    1.528855711    
99       I1         1.51752088     1.887784017    3.876091411    0.3513967573   0.8223547415   4.846555464    2.319904806    1.308054637    1.237985725    0.04462325441  0.03002812044  1.669812914    
100      I1         1.326528753    1.061946202    3.809025626    0.06244660579  0.9224487796   4.884283603    1.702350809    2.352832246    2.768704273    0.6460718426   0.8068005429   1.91584139     
101      I1         1.738002296    1.157178291    2.976308004    0.152770079    0.136307493    3.661604156    1.847829181    1.468210805    1.068088119    0.9342839358   0.509551007    1.777590866    
102      I1         1.892783879    1.702042258    4.08083248     0.3579996258   0.1628758786   9.053510048    2.574820401    1.669988901    2.672265654    0.4388940558   0.384828862    1.286382696    
103      I1         1.921550885    1.605384842    3.554404698    0.5852573008   0.1117894441   4.217818408    3.128904574    2.372001712    0.773047494    0.7446126505   0.3428859991   1.325460084    
104      I1         1.564016217    1.120258727    3.824234156    0.3857637516   0.3027026087   2.418285222    1.403687279    2.43486567     2.330326683    0.1200811683   0.1059934528   2.094412669    
105      I1         0.719191177    1.442057733    3.516151248    0.594645732    0.4874712745   4.286154237    1.037207481    2.045882765    1.326891989    0.5657941059   0.06608409959  2.411055013    
106      I1         1.937686949    1.623563135    4.446948188    0.9315443773   0.3617422335   6.266903658    1.946876391    2.136034172    2.3880732      0.7175333007   1.061733844    1.743018845    
107      I1         1.674256652    2.607205399    3.968111588    0.05814758281  0.7449829453   2.681876318    2.099260682    1.218294135    1.362935375    0.6357755832   0.87076291     1.6438579      
108      I1         1.751218561    1.469167139    3.128993032    0.2944660222   0.4967438265   9.391928479    1.097642455    1.776115201    0.3666023541   0.1091125212   0.422640579    2.300135792    
109      I1         0.3351591749   1.629118409    2.528631855    0.78766895     0.842247825    4.058018758    3.397554594    3.203180992    1.772981264    0.4392681353   1.00835275     2.427406963    
110      I1         1.015064302    2.37031698     3.606658393    0.3745234011   0.9883526835   7.027733153    1.995923004    1.332235892    1.00504669     0.07319566726  0.6245961786   1.973810106    
111      I1         1.076181637    1.47684756     4.415591986    0.4984778558   0.9379771955   8.584118857    3.243481794    1.485167692    0.6588449378   0.6891908406   0.6797856449   1.934623133    
112      I1         0.9821751427   2.056057473    2.605669016    0.6968460319   0.6802152624   8.415995466    1.132762913    2.063953377    2.710810701    0.8992974359   0.647411146    2.289435155    
113      I1         1.79550917     2.044425839    4.04804838     0.128473036    0.04071712417  7.516776562    3.205029226    2.630120508    1.765927174    0.3001092245   0.9041706955   0.5416682069   
114      I1         0.9744128914   2.629135782    3.526345781    0.8700867974   0.7807575394   0.9572361427   3.153146854    1.037282727    2.85167027     0.1775137138   0.531852586    2.061121979    
115      I1         0.5369019975   1.371707752    2.972977533    0.6022610977   0.871363053    7.465637508    1.212281635    2.929783932    0.3761069066   0.2165429183   0.413435726    2.426378762    
116      I1         0.6847636401   2.086270055    3.819235255    0.4751500174   0.3533398499   2.389447736    1.553425089    2.827554259    1.263788492    0.47100741     1.048546815    2.142847148    
117      I1         0.3734655823   2.381482366    4.440692207    0.2257529178   0.2682707875   0.6063780837   2.254161223    3.039884572    1.564860849    0.2483500002   0.7230349352   2.049181595    
118      I1         1.730353726    2.547458364    3.084757358    0.5574533339   0.8689908005   1.544169539    1.819137968    2.87656138     0.03983749031  0.9739270474   0.03906443254  1.803521349    
119      I1         1.177159204    1.43332527     4.012869763    0.5279734897   0.3741075441   4.447244152    2.18230542     2.401883743    0.3916544408   0.06026267898  1.009916056    1.847982204    
120      I1         0.4689079693   1.840114       2.996022772    0.6238800601   0.07719894133  7.407846489    1.570159858    2.107063431    0.1460163767   0.4886087333   0.6001912068   2.364780412    
121      I1         0.8066862593   1.010688332    4.25617578     0.876164382    0.4931008605   3.411606954    2.728328268    1.496207623    0.564990436    0.5216380865   0.9236847329   2.159119003    
122      I1         1.117992494    1.802122459    2.830048849    0.9264071911   0.4273640679   0.8342739093   2.374188924    2.242980294    0.976695209    0.7529831965   0.2586255259   2.023254619    
123      I1         0.3762842491   1.461686529    3.903464658    0.1603838599   0.6568343862   3.812652926    2.446361673    2.148916167    0.7214708024   0.8579728542   0.3474444788   2.189403318    
124      I1         0.9445149779   2.61158016     4.154857191    0.06864317479  0.4161493205   5.787673809    1.349083296    3.061432593    1.495739404    0.5056128684   0.2894241333   2.060556874    
125      I1         1.464084269    2.327072205    2.612978149    0.3091048798   0.7594634673   8.861973182    1.787865248    3.285560582    1.595197944    0.2884811004   0.4406607105   1.794027731    
