%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k et_scale       neg_kge        
395      I1         1.55617284     2.512345679    4.675925926    0.7661728395   0.330617284    6.761111111    2.981481481    0.0009259259259 0.787037037    0.2086572254   
396      I1         1.451234568    4.487654321    4.564814815    0.7782716049   0.01604938272  6.761111111    2.981481481    0.0009259259259 0.8240740741   0.2676874592   
397      I1         1.55617284     2.512345679    4.009259259    0.8750617284   0.330617284    7.738888889    0.01851851852  0.0009259259259 1.009259259    0.2189903531   
398      I1         1.55617284     2.512345679    4.009259259    0.9839506173   0.01604938272  7.005555556    0.9814814815   0.0009259259259 1.009259259    0.2439348801   
399      I1         1.55617284     2.512345679    4.138888889    0.8387654321   0.330617284    7.005555556    0.9814814815   0.0009259259259 1.009259259    0.2111108007   
400      I1         1.010493827    4.487654321    4.157407407    0.9839506173   0.01604938272  7.738888889    2.981481481    0.0009259259259 1.490740741    0.4959598335   
%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k et_scale       neg_kge        
401      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.1890235631   
402      I1         1.72617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.2328501176   
403      I1         1.55617284     2.712345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.1906245251   
404      I1         1.55617284     2.512345679    4.640740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.217143891    
405      I1         1.55617284     2.512345679    4.490740741    0.9367654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.2514310125   
406      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   6.651111111    2.981481481    0.1490740741   1.009259259    0.1927730809   
407      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.159259259    0.303653687    
408      I1         1.38617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.2195352545   
409      I1         1.55617284     2.512345679    4.340740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.1875322945   
410      I1         1.55617284     2.512345679    4.490740741    0.7407654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.2138925208   
411      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.8859506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.1938905694   
412      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   4.671111111    2.981481481    0.1490740741   1.009259259    0.1874356844   
413      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.681481481    0.1490740741   1.009259259    0.1890462762   
414      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1340740741   1.009259259    0.1890235631   
415      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.8592592593   0.2379897495   
416      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.205024395    
417      I1         1.55617284     2.612345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.1898372171   
418      I1         1.55617284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.200119096    
419      I1         1.55617284     2.512345679    4.490740741    0.8877654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.2087098443   
420      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   6.156111111    2.981481481    0.1490740741   1.009259259    0.1907495322   
421      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.084259259    0.2404142295   
422      I1         1.47117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.1938794493   
423      I1         1.55617284     2.512345679    4.415740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.1849959383   
424      I1         1.55617284     2.512345679    4.490740741    0.7897654321   0.9839506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.1925228722   
425      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9349506173   5.661111111    2.981481481    0.1490740741   1.009259259    0.1913072126   
426      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   1.009259259    0.187889142    
427      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.831481481    0.1490740741   1.009259259    0.1890235631   
428      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1415740741   1.009259259    0.1890235631   
429      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.181421106    
430      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1683226775   
431      I1         1.55617284     2.612345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1823079891   
432      I1         1.55617284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1765776353   
433      I1         1.55617284     2.512345679    4.490740741    0.8877654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.2006204706   
434      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   6.156111111    2.981481481    0.1490740741   0.9342592593   0.1825344168   
435      I1         1.47117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.2120500737   
436      I1         1.55617284     2.512345679    4.415740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1926867301   
437      I1         1.55617284     2.512345679    4.490740741    0.7897654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.186182841    
438      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9349506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1801215954   
439      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1808407855   
440      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.831481481    0.1490740741   0.9342592593   0.181421106    
441      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1415740741   0.9342592593   0.181421106    
442      I1         1.55617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.8592592593   0.2379897495   
443      I1         1.72617284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1750009669   
444      I1         1.64117284     2.612345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1693165901   
445      I1         1.64117284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1673313151   
446      I1         1.64117284     2.512345679    4.490740741    0.8877654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1767037809   
447      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   6.156111111    2.981481481    0.1490740741   0.9342592593   0.1704372708   
448      I1         1.64117284     2.512345679    4.415740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1764946543   
449      I1         1.64117284     2.512345679    4.490740741    0.7897654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1840677167   
450      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9349506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1679638351   
451      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1666554999   
452      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.831481481    0.1490740741   0.9342592593   0.1683226775   
453      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1415740741   0.9342592593   0.1683226775   
454      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.8592592593   0.20671651     
455      I1         1.68367284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1693984066   
456      I1         1.64117284     2.562345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1688252466   
457      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1668484837   
458      I1         1.64117284     2.512345679    4.490740741    0.8632654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1690700615   
459      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.908611111    2.981481481    0.1490740741   0.9342592593   0.1694004665   
460      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9717592593   0.1801111355   
461      I1         1.59867284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1724105774   
462      I1         1.64117284     2.512345679    4.453240741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1716211115   
463      I1         1.64117284     2.512345679    4.490740741    0.8142654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1737147953   
464      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9594506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1680987008   
465      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.9342592593   0.1673918693   
466      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.906481481    0.1490740741   0.9342592593   0.1683226775   
467      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1453240741   0.9342592593   0.1683226775   
468      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.8967592593   0.1768199451   
469      I1         1.68367284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1688844405   
470      I1         1.64117284     2.562345679    4.528240741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1672892619   
471      I1         1.64117284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1673313151   
472      I1         1.64117284     2.512345679    4.528240741    0.8632654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1700481653   
473      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.908611111    2.981481481    0.1490740741   0.9342592593   0.1678700386   
474      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9717592593   0.1832687962   
475      I1         1.59867284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.17002321     
476      I1         1.64117284     2.512345679    4.528240741    0.8142654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1702011654   
477      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9594506173   5.661111111    2.981481481    0.1490740741   0.9342592593   0.1670378927   
478      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.9342592593   0.1659853634   
479      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.661111111    2.906481481    0.1490740741   0.9342592593   0.1668484837   
480      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1453240741   0.9342592593   0.1668484837   
481      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.661111111    2.981481481    0.1490740741   0.8967592593   0.1706397513   
482      I1         1.68367284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.9342592593   0.1678173897   
483      I1         1.64117284     2.562345679    4.528240741    0.8387654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.9342592593   0.166418538    
484      I1         1.64117284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.9342592593   0.1665504242   
485      I1         1.64117284     2.512345679    4.528240741    0.8632654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.9342592593   0.1695892802   
486      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.9717592593   0.1823436302   
487      I1         1.59867284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.9342592593   0.1694333725   
488      I1         1.64117284     2.512345679    4.528240741    0.8142654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.9342592593   0.169003544    
489      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9594506173   5.413611111    2.981481481    0.1490740741   0.9342592593   0.1661895422   
490      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1653263096   
491      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.413611111    2.906481481    0.1490740741   0.9342592593   0.1659853634   
492      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.413611111    2.981481481    0.1453240741   0.9342592593   0.1659853634   
493      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.413611111    2.981481481    0.1490740741   0.8967592593   0.1699416604   
494      I1         1.68367284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1669269238   
495      I1         1.64117284     2.562345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1657514086   
496      I1         1.64117284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1659819406   
497      I1         1.64117284     2.512345679    4.528240741    0.8632654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1693492461   
498      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9717592593   0.1816263436   
499      I1         1.59867284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1690448107   
500      I1         1.64117284     2.512345679    4.490740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1666554999   
501      I1         1.64117284     2.512345679    4.528240741    0.8142654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1679860331   
502      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9594506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1655471071   
503      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   4.918611111    2.981481481    0.1490740741   0.9342592593   0.1649109887   
504      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.906481481    0.1490740741   0.9342592593   0.1653263096   
505      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1453240741   0.9342592593   0.1653263096   
506      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.8967592593   0.1694127233   
507      I1         1.66242284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1654830422   
508      I1         1.64117284     2.537345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1655394338   
509      I1         1.64117284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1654034731   
510      I1         1.64117284     2.512345679    4.528240741    0.8510154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.166458964    
511      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.289861111    2.981481481    0.1490740741   0.9342592593   0.1656389416   
512      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9530092593   0.1714958732   
513      I1         1.61992284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1665203646   
514      I1         1.64117284     2.512345679    4.509490741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1657476121   
515      I1         1.64117284     2.512345679    4.528240741    0.8265154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1658744306   
516      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9717006173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.165423957    
517      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9342592593   0.1650945657   
518      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.943981481    0.1490740741   0.9342592593   0.1653263096   
519      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1471990741   0.9342592593   0.1653263096   
520      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1645163316   
521      I1         1.66242284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1626804883   
522      I1         1.64117284     2.537345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.164738666    
523      I1         1.64117284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1632987281   
524      I1         1.64117284     2.512345679    4.528240741    0.8510154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1653844196   
525      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.289861111    2.981481481    0.1490740741   0.9155092593   0.1648106029   
526      I1         1.61992284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1676850322   
527      I1         1.64117284     2.512345679    4.509490741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1662073517   
528      I1         1.64117284     2.512345679    4.528240741    0.8265154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1653284189   
529      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9717006173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1643011673   
530      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.164300995    
531      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.943981481    0.1490740741   0.9155092593   0.1645163316   
532      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1471990741   0.9155092593   0.1645163316   
533      I1         1.64117284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.8967592593   0.1694127233   
534      I1         1.68367284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1622137777   
535      I1         1.66242284     2.537345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1629104345   
536      I1         1.66242284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1616939994   
537      I1         1.66242284     2.512345679    4.528240741    0.8510154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.162776605    
538      I1         1.66242284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.289861111    2.981481481    0.1490740741   0.9155092593   0.1630378418   
539      I1         1.66242284     2.512345679    4.509490741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1641502599   
540      I1         1.66242284     2.512345679    4.528240741    0.8265154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1642403429   
541      I1         1.66242284     2.512345679    4.528240741    0.8387654321   0.9717006173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1625271966   
542      I1         1.66242284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1624004797   
543      I1         1.66242284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.943981481    0.1490740741   0.9155092593   0.1626804883   
544      I1         1.66242284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1471990741   0.9155092593   0.1626804883   
545      I1         1.66242284     2.512345679    4.528240741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.8967592593   0.1657437508   
546      I1         1.68367284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1614644758   
547      I1         1.66242284     2.537345679    4.546990741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1619064173   
548      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1612061565   
549      I1         1.66242284     2.512345679    4.546990741    0.8510154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1624169579   
550      I1         1.66242284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.289861111    2.981481481    0.1490740741   0.9155092593   0.1620326931   
551      I1         1.66242284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.165808352    
552      I1         1.66242284     2.512345679    4.546990741    0.8265154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1626871889   
553      I1         1.66242284     2.512345679    4.546990741    0.8387654321   0.9717006173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1616497257   
554      I1         1.66242284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1614341706   
555      I1         1.66242284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.166111111    2.943981481    0.1490740741   0.9155092593   0.1616939994   
556      I1         1.66242284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1471990741   0.9155092593   0.1616939994   
557      I1         1.66242284     2.512345679    4.546990741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.8967592593   0.1634786578   
558      I1         1.68367284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1612191028   
559      I1         1.66242284     2.537345679    4.565740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1613992436   
560      I1         1.66242284     2.512345679    4.584490741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1612234204   
561      I1         1.66242284     2.512345679    4.565740741    0.8510154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1625761377   
562      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.289861111    2.981481481    0.1490740741   0.9155092593   0.1615243168   
563      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9342592593   0.1666359959   
564      I1         1.64117284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1625714561   
565      I1         1.66242284     2.512345679    4.565740741    0.8265154321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1616015529   
566      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9717006173   5.166111111    2.981481481    0.1490740741   0.9155092593   0.1612778839   
567      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1609682736   
568      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.166111111    2.943981481    0.1490740741   0.9155092593   0.1612061565   
569      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1471990741   0.9155092593   0.1612061565   
570      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.166111111    2.981481481    0.1490740741   0.8967592593   0.1616719583   
571      I1         1.70492284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.162176427    
572      I1         1.66242284     2.562345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1613497684   
573      I1         1.66242284     2.512345679    4.603240741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1615533243   
574      I1         1.66242284     2.512345679    4.565740741    0.8632654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1657656393   
575      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.289861111    2.981481481    0.1490740741   0.9155092593   0.1615243168   
576      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9530092593   0.1767716123   
577      I1         1.61992284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1652073481   
578      I1         1.66242284     2.512345679    4.565740741    0.8142654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1632134517   
579      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9594506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1611504096   
580      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   4.794861111    2.981481481    0.1490740741   0.9155092593   0.1607078215   
581      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.906481481    0.1490740741   0.9155092593   0.1609682736   
582      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1453240741   0.9155092593   0.1609682736   
583      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.8780092593   0.168266537    
584      I1         1.68367284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1609173784   
585      I1         1.66242284     2.537345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1611591187   
586      I1         1.66242284     2.512345679    4.584490741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1610089886   
587      I1         1.66242284     2.512345679    4.565740741    0.8510154321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1624437637   
588      I1         1.66242284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9342592593   0.1663956929   
589      I1         1.64117284     2.512345679    4.565740741    0.8387654321   0.9839506173   5.042361111    2.981481481    0.1490740741   0.9155092593   0.1623976781   
