%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  neg_kge        
310      I1         0.8981481481   2.668518519    3.055555556    0.02814814815  0.3185185185   3.583333333    2.712962963    3.268518519    2.055555556    0.09722222222  0.01833333333  1.124777778    0.4612016941   
311      I1         1.087037037    2.668518519    3.796296296    0.06444444444  0.02814814815  0.2833333333   2.990740741    2.527777778    2.944444444    0.09722222222  0.01833333333  0.02122222222  0.4617150866   
312      I1         1.024074074    2.668518519    2.981481481    0.1733333333   0.9718518519   2.483333333    2.898148148    2.62037037     2.944444444    0.09722222222  0.01833333333  1.124777778    0.2973890572   
313      I1         1.087037037    2.668518519    3.055555556    0.137037037    0.9718518519   6.883333333    2.712962963    2.990740741    2.055555556    0.1472222222   0.01833333333  0.02122222222  0.3153844159   
314      I1         1.087037037    2.668518519    3.796296296    0.1007407407   0.3185185185   3.583333333    3.453703704    2.62037037     2.944444444    0.1472222222   0.055          1.124777778    0.5117284607   
315      I1         1.15           2.668518519    2.981481481    0.2459259259   0.3185185185   3.583333333    3.361111111    3.361111111    2.944444444    0.05277777778  0.01833333333  0.02122222222  0.3808412147   
316      I1         0.9611111111   2.668518519    2.981481481    0.1733333333   0.9718518519   2.116666667    2.805555556    3.083333333    2.944444444    0.1472222222   0.01833333333  1.124777778    0.272545918    
317      I1         1.087037037    2.668518519    2.833333333    0.137037037    0.9718518519   2.85           2.990740741    2.990740741    2.944444444    0.125          0.1283333333   1.124777778    0.3196874594   
318      I1         1.15           2.668518519    3.055555556    0.02814814815  0.9718518519   6.883333333    2.898148148    2.62037037     0.7222222222   0.1472222222   0.01833333333  1.039888889    0.4553427329   
319      I1         1.212962963    2.668518519    3.12962963     0.1733333333   0.1007407407   6.883333333    2.990740741    2.62037037     2.055555556    0.08055555556  0.01833333333  0.02122222222  0.3604945872   
320      I1         1.15           2.668518519    3.055555556    0.137037037    0.9718518519   1.016666667    2.990740741    3.083333333    2.166666667    0.1138888889   0.01833333333  0.3607777778   0.3340192998   
321      I1         1.087037037    2.668518519    3.055555556    0.1733333333   0.3185185185   3.216666667    2.805555556    2.62037037     2.166666667    0.1472222222   0.01833333333  1.124777778    0.276008024    
322      I1         1.024074074    2.668518519    2.685185185    0.2096296296   0.3185185185   3.216666667    2.805555556    2.62037037     2.944444444    0.1472222222   0.01833333333  1.124777778    0.2760832038   
323      I1         1.087037037    2.668518519    2.537037037    0.137037037    0.8266666667   7.983333333    2.990740741    2.62037037     2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2677658397   
324      I1         1.024074074    2.668518519    2.537037037    0.2096296296   0.3185185185   6.883333333    3.453703704    2.62037037     2.944444444    0.04722222222  0.01833333333  1.124777778    0.2928930708   
325      I1         1.024074074    2.668518519    2.611111111    0.1733333333   0.8266666667   6.883333333    2.805555556    2.62037037     2.5            0.1472222222   0.01833333333  1.124777778    0.2781666325   
326      I1         1.087037037    2.668518519    2.537037037    0.1007407407   0.3185185185   3.216666667    3.361111111    1.787037037    2.944444444    0.002777777778 0.01833333333  0.02122222222  0.4603624567   
327      I1         1.087037037    2.668518519    2.537037037    0.1733333333   0.6451851852   6.883333333    2.990740741    2.990740741    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.3081019718   
328      I1         1.024074074    2.668518519    2.537037037    0.1733333333   0.9718518519   9.816666667    3.361111111    2.62037037     2.944444444    0.1027777778   0.01833333333  0.02122222222  0.3136513738   
329      I1         0.9611111111   2.668518519    2.537037037    0.06444444444  0.6451851852   9.083333333    2.712962963    2.342592593    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.267445477    
330      I1         1.087037037    2.668518519    2.611111111    0.137037037    0.5362962963   9.083333333    2.990740741    2.342592593    2.944444444    0.1361111111   0.01833333333  0.02122222222  0.2711836976   
331      I1         1.087037037    2.668518519    2.537037037    0.02814814815  0.9718518519   9.083333333    2.805555556    1.787037037    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.5270554017   
332      I1         1.087037037    2.668518519    4.462962963    0.02814814815  0.02814814815  1.016666667    3.175925926    1.972222222    1.944444444    0.1472222222   0.01833333333  1.124777778    0.3599123393   
333      I1         1.087037037    2.668518519    4.462962963    0.02814814815  0.6814814815   3.216666667    3.268518519    1.87962963     2.944444444    0.1472222222   0.01833333333  0.02122222222  0.3938557884   
334      I1         0.9611111111   2.668518519    2.759259259    0.137037037    0.3185185185   3.216666667    2.712962963    2.527777778    2.944444444    0.1361111111   0.01833333333  0.02122222222  0.2390743951   
335      I1         0.8351851852   2.668518519    4.462962963    0.02814814815  0.3185185185   1.016666667    3.453703704    3.268518519    0.05555555556  0.1472222222   0.01833333333  0.02122222222  0.5116778258   
336      I1         0.8981481481   2.668518519    4.462962963    0.02814814815  0.02814814815  3.216666667    3.268518519    2.342592593    1.944444444    0.1472222222   0.01833333333  0.02122222222  0.2862396133   
337      I1         1.087037037    2.668518519    4.462962963    0.02814814815  0.02814814815  3.216666667    3.453703704    2.157407407    0.05555555556  0.1472222222   0.01833333333  0.02122222222  0.4443514796   
338      I1         1.087037037    2.668518519    4.462962963    0.02814814815  0.4637037037   1.016666667    2.990740741    2.527777778    1.611111111    0.1472222222   0.01833333333  0.02122222222  0.3671097498   
339      I1         0.9611111111   2.668518519    2.537037037    0.1733333333   0.1007407407   3.216666667    2.990740741    2.435185185    2.944444444    0.1027777778   0.01833333333  0.02122222222  0.2739086663   
340      I1         1.087037037    2.668518519    3.351851852    0.137037037    0.3548148148   0.2833333333   3.268518519    2.62037037     1.277777778    0.1472222222   0.01833333333  0.02122222222  0.4668560296   
341      I1         0.8351851852   1.031481481    4.462962963    0.02814814815  0.02814814815  9.816666667    3.268518519    2.342592593    0.05555555556  0.1472222222   0.01833333333  1.124777778    0.6347298674   
342      I1         0.9611111111   2.668518519    2.611111111    0.2096296296   0.3185185185   6.883333333    2.898148148    2.527777778    2.944444444    0.04722222222  0.01833333333  1.124777778    0.2913145269   
343      I1         1.464814815    1.031481481    2.537037037    0.02814814815  0.02814814815  3.216666667    2.805555556    1.787037037    0.05555555556  0.1472222222   0.01833333333  0.02122222222  0.6706823508   
344      I1         1.653703704    1.031481481    3.12962963     0.02814814815  0.02814814815  3.216666667    3.453703704    3.453703704    0.05555555556  0.1472222222   0.01833333333  1.124777778    0.9959114228   
345      I1         1.15           1.031481481    3.574074074    0.02814814815  0.02814814815  9.083333333    2.712962963    2.62037037     0.05555555556  0.1472222222   0.01833333333  0.02122222222  0.8756084629   
346      I1         1.087037037    1.031481481    4.462962963    0.02814814815  0.02814814815  7.983333333    3.453703704    1.046296296    2.944444444    0.01388888889  0.01833333333  1.124777778    0.3787494852   
347      I1         0.4574074074   1.031481481    4.462962963    0.02814814815  0.02814814815  3.216666667    3.453703704    1.046296296    2.944444444    0.04722222222  0.01833333333  0.02122222222  0.875700812    
348      I1         1.087037037    2.668518519    2.685185185    0.1007407407   0.1007407407   4.316666667    2.712962963    2.342592593    2.277777778    0.1472222222   0.01833333333  0.02122222222  0.252091385    
349      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2308106309   
350      I1         1.087037037    2.668518519    2.537037037    0.1007407407   0.1007407407   5.416666667    2.898148148    2.342592593    2.944444444    0.1027777778   0.1283333333   0.02122222222  0.3002297252   
351      I1         1.338888889    2.668518519    2.537037037    0.2459259259   0.3185185185   6.883333333    3.453703704    3.453703704    0.05555555556  0.1472222222   0.01833333333  1.124777778    0.5486800696   
352      I1         1.087037037    2.668518519    2.537037037    0.02814814815  0.02814814815  6.883333333    2.712962963    2.25           0.9444444444   0.1472222222   0.01833333333  1.124777778    0.3994353992   
353      I1         0.9611111111   2.668518519    2.833333333    0.2096296296   0.02814814815  6.883333333    3.268518519    2.712962963    1.944444444    0.1472222222   0.01833333333  1.124777778    0.3563259285   
354      I1         0.7722222222   2.668518519    2.537037037    0.1733333333   0.3185185185   7.983333333    2.805555556    2.342592593    2.944444444    0.1472222222   0.01833333333  1.124777778    0.3566838938   
355      I1         1.15           2.668518519    2.685185185    0.2822222222   0.9718518519   6.883333333    3.453703704    3.453703704    2.944444444    0.04166666667  0.01833333333  1.124777778    0.3598532256   
356      I1         0.8351851852   2.668518519    4.462962963    0.02814814815  0.02814814815  9.45           3.453703704    1.972222222    2.944444444    0.1361111111   0.01833333333  1.124777778    0.3669654611   
357      I1         1.15           2.668518519    4.462962963    0.02814814815  0.02814814815  9.083333333    3.453703704    1.972222222    1.944444444    0.1027777778   0.01833333333  1.124777778    0.4035401909   
358      I1         1.275925926    2.668518519    2.537037037    0.2822222222   0.02814814815  3.216666667    3.453703704    1.046296296    2.944444444    0.1472222222   0.01833333333  1.124777778    0.5544984651   
359      I1         1.464814815    2.668518519    2.537037037    0.02814814815  0.02814814815  6.883333333    2.990740741    2.990740741    0.05555555556  0.1472222222   0.01833333333  0.02122222222  0.5447645958   
360      I1         0.9611111111   2.668518519    2.685185185    0.02814814815  0.6088888889   6.883333333    2.712962963    2.712962963    1.944444444    0.1472222222   0.01833333333  0.02122222222  0.2813180051   
361      I1         1.464814815    2.668518519    2.537037037    0.02814814815  0.02814814815  0.2833333333   3.175925926    1.046296296    0.05555555556  0.1472222222   0.01833333333  1.124777778    0.6351444497   
362      I1         1.212962963    1.031481481    2.537037037    0.02814814815  0.02814814815  0.2833333333   2.712962963    1.046296296    1.722222222    0.1472222222   0.01833333333  1.124777778    0.571376795    
363      I1         1.087037037    2.668518519    2.685185185    0.1007407407   0.1007407407   6.883333333    2.712962963    2.342592593    1.944444444    0.1305555556   0.01833333333  0.5305555556   0.3105230694   
364      I1         1.464814815    1.031481481    4.462962963    0.02814814815  0.02814814815  3.216666667    3.453703704    1.046296296    2.944444444    0.1472222222   0.01833333333  1.124777778    0.4259439854   
365      I1         1.212962963    1.535185185    4.462962963    0.2459259259   0.02814814815  1.016666667    3.453703704    1.046296296    2.944444444    0.002777777778 0.01833333333  1.124777778    0.6312037716   
366      I1         1.15           1.031481481    2.537037037    0.2096296296   0.02814814815  9.816666667    3.453703704    1.787037037    0.05555555556  0.1472222222   0.01833333333  1.124777778    0.7524995037   
367      I1         1.275925926    1.031481481    3.351851852    0.02814814815  0.02814814815  0.2833333333   2.712962963    1.046296296    1.055555556    0.1472222222   0.01833333333  1.124777778    0.6857410951   
368      I1         1.401851852    1.031481481    4.462962963    0.02814814815  0.8992592593   9.816666667    3.268518519    1.046296296    2.944444444    0.01388888889  0.01833333333  0.02122222222  0.5810162627   
369      I1         0.8351851852   1.031481481    4.462962963    0.02814814815  0.02814814815  3.216666667    3.453703704    2.064814815    2.944444444    0.1361111111   0.01833333333  1.124777778    0.4833977568   
370      I1         1.653703704    1.031481481    2.537037037    0.02814814815  0.02814814815  6.883333333    3.453703704    1.046296296    2.944444444    0.1361111111   0.01833333333  0.02122222222  0.6720598104   
371      I1         1.15           1.031481481    2.537037037    0.2459259259   0.02814814815  9.816666667    2.898148148    1.046296296    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.6374074918   
372      I1         1.15           1.535185185    2.537037037    0.02814814815  0.02814814815  3.216666667    3.453703704    1.046296296    1.388888889    0.1472222222   0.01833333333  0.02122222222  0.5258382008   
373      I1         1.212962963    1.535185185    4.462962963    0.02814814815  0.02814814815  9.816666667    3.453703704    1.046296296    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.4348360947   
374      I1         1.212962963    1.031481481    4.462962963    0.02814814815  0.02814814815  3.216666667    3.453703704    1.046296296    1.055555556    0.04722222222  0.01833333333  0.02122222222  0.5612971378   
375      I1         1.15           1.535185185    3.203703704    0.02814814815  0.02814814815  9.45           3.453703704    1.046296296    2.944444444    0.002777777778 0.01833333333  1.124777778    0.4637121104   
376      I1         0.3314814815   2.668518519    3.796296296    0.02814814815  0.9718518519   6.883333333    3.453703704    3.453703704    2.944444444    0.1361111111   0.01833333333  1.124777778    0.8498121084   
377      I1         0.9611111111   1.031481481    2.537037037    0.02814814815  0.02814814815  6.883333333    3.453703704    1.046296296    2.944444444    0.1027777778   0.01833333333  1.124777778    0.5935438627   
378      I1         1.275925926    1.535185185    3.796296296    0.02814814815  0.02814814815  9.083333333    2.712962963    1.046296296    2.944444444    0.002777777778 0.01833333333  0.02122222222  0.6342749101   
379      I1         1.087037037    1.535185185    2.833333333    0.02814814815  0.02814814815  9.083333333    2.712962963    1.972222222    1.611111111    0.1472222222   0.01833333333  1.124777778    0.566991454    
380      I1         0.7722222222   2.668518519    3.796296296    0.02814814815  0.02814814815  6.883333333    2.712962963    2.157407407    2.944444444    0.1472222222   0.01833333333  1.124777778    0.4455198195   
381      I1         1.464814815    2.668518519    2.907407407    0.2096296296   0.02814814815  0.2833333333   3.453703704    3.453703704    2.944444444    0.002777777778 0.01833333333  1.124777778    0.5395145797   
382      I1         1.024074074    2.668518519    2.981481481    0.2822222222   0.1007407407   3.216666667    3.453703704    2.62037037     2.944444444    0.01388888889  0.01833333333  1.124777778    0.334063119    
383      I1         0.8981481481   2.668518519    2.759259259    0.2096296296   0.9718518519   9.083333333    3.453703704    2.805555556    2.944444444    0.002777777778 0.01833333333  1.124777778    0.3458973998   
384      I1         1.087037037    2.668518519    2.759259259    0.1733333333   0.9718518519   6.883333333    2.712962963    2.990740741    2.944444444    0.04722222222  0.01833333333  1.124777778    0.274338498    
385      I1         1.087037037    2.668518519    2.907407407    0.2822222222   0.3185185185   9.45           3.453703704    2.712962963    2.944444444    0.04722222222  0.01833333333  1.124777778    0.3481569594   
386      I1         0.4574074074   2.668518519    4.462962963    0.02814814815  0.02814814815  3.216666667    2.712962963    2.712962963    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2807785524   
387      I1         0.8351851852   2.668518519    4.462962963    0.137037037    0.02814814815  6.883333333    3.268518519    2.712962963    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2987397715   
388      I1         0.8351851852   2.668518519    4.462962963    0.02814814815  0.02814814815  6.883333333    2.805555556    2.342592593    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2440790234   
389      I1         0.4574074074   2.668518519    4.462962963    0.02814814815  0.02814814815  6.883333333    3.268518519    2.62037037     2.944444444    0.1472222222   0.01833333333  0.02122222222  0.3016116096   
390      I1         0.8351851852   2.668518519    4.462962963    0.137037037    0.02814814815  6.883333333    3.083333333    2.25           2.944444444    0.1472222222   0.01833333333  0.02122222222  0.3456466046   
391      I1         1.15           1.031481481    4.462962963    0.02814814815  0.9718518519   6.883333333    3.453703704    1.046296296    2.944444444    0.1472222222   0.01833333333  1.124777778    0.6368922484   
392      I1         0.8351851852   2.668518519    2.611111111    0.1007407407   0.9718518519   6.883333333    2.712962963    2.712962963    2.944444444    0.1083333333   0.01833333333  0.02122222222  0.2602455949   
393      I1         1.275925926    2.668518519    3.12962963     0.1007407407   0.6451851852   6.883333333    3.453703704    3.453703704    1.055555556    0.1027777778   0.01833333333  0.02122222222  0.5105150495   
394      I1         1.464814815    1.031481481    2.537037037    0.02814814815  0.9718518519   3.216666667    3.453703704    1.046296296    0.05555555556  0.002777777778 0.01833333333  0.02122222222  0.6526631595   
395      I1         1.842592593    1.031481481    2.537037037    0.3185185185   0.9718518519   0.2833333333   3.453703704    1.046296296    0.05555555556  0.1472222222   0.01833333333  0.02122222222  1.033909166    
396      I1         1.338888889    1.031481481    2.537037037    0.3185185185   0.9718518519   0.2833333333   3.453703704    1.046296296    2.944444444    0.1361111111   0.01833333333  0.02122222222  0.7893908502   
397      I1         1.464814815    1.535185185    3.12962963     0.02814814815  0.6814814815   9.816666667    3.453703704    1.046296296    0.05555555556  0.1472222222   0.01833333333  0.02122222222  0.5414084767   
398      I1         1.401851852    1.031481481    2.537037037    0.02814814815  0.9718518519   9.816666667    3.453703704    1.046296296    1.055555556    0.1472222222   0.01833333333  0.02122222222  0.5559636769   
399      I1         1.401851852    1.031481481    3.203703704    0.02814814815  0.6814814815   9.816666667    3.453703704    1.046296296    1.388888889    0.002777777778 0.01833333333  0.02122222222  0.6482917323   
400      I1         1.024074074    2.668518519    2.759259259    0.02814814815  0.02814814815  2.116666667    3.453703704    2.805555556    0.05555555556  0.1361111111   0.01833333333  1.124777778    0.3917071305   
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  neg_kge        
401      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2308106309   
402      I1         1.131111111    2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.227893473    
403      I1         0.9611111111   2.668518519    2.811111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2287402709   
404      I1         0.9611111111   2.668518519    2.611111111    0.1987407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.3124783287   
405      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.4165185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2341345604   
406      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   6.406666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2339704403   
407      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.962962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.226036789    
408      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.685185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2289717122   
409      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.1173333333   0.02122222222  0.3051542441   
410      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.1358222222   0.230694768    
411      I1         0.7911111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2639498364   
412      I1         0.9611111111   2.498518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2277936983   
413      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.2205185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2289851514   
414      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   4.426666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2296851085   
415      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.462962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2641070098   
416      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.185185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.3136219854   
417      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.644444444    0.1472222222   0.01833333333  0.02122222222  0.2314701079   
418      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1322222222   0.01833333333  0.02122222222  0.2308106309   
419      I1         1.046111111    2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2265437991   
420      I1         0.9611111111   2.668518519    2.711111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.229653966    
421      I1         0.9611111111   2.668518519    2.611111111    0.1497407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2673012109   
422      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3675185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.232266916    
423      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.911666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2323898854   
424      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.837962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2268218815   
425      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.560185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2182094469   
426      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.06783333333  0.02122222222  0.2644740321   
427      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.07852222222  0.2307571624   
428      I1         0.8761111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2428905411   
429      I1         0.9611111111   2.583518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.223819474    
430      I1         0.9611111111   2.668518519    2.511111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2323032702   
431      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2041287924   
432      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.2695185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2297277458   
433      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   4.921666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2296568659   
434      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.587962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2415545272   
435      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.310185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2652703943   
436      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.794444444    0.1472222222   0.01833333333  0.02122222222  0.2308106309   
437      I1         0.9611111111   2.668518519    2.611111111    0.1007407407   0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1397222222   0.01833333333  0.02122222222  0.2308106309   
438      I1         1.046111111    2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2039867059   
439      I1         0.9611111111   2.668518519    2.711111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.203125767    
440      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3675185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2054510849   
441      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.911666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2060287753   
442      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.837962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2038691351   
443      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.560185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2047530223   
444      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.06783333333  0.02122222222  0.2303535151   
445      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.07852222222  0.2041043471   
446      I1         0.8761111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.211427826    
447      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2002809588   
448      I1         0.9611111111   2.668518519    2.511111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2054962642   
449      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.2695185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2032402359   
450      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   4.921666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.202660536    
451      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.587962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2101279367   
452      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.310185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2345734994   
453      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.794444444    0.1472222222   0.01833333333  0.02122222222  0.2041287924   
454      I1         0.9611111111   2.668518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1397222222   0.01833333333  0.02122222222  0.2041287924   
455      I1         1.046111111    2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2039357511   
456      I1         0.9611111111   2.583518519    2.711111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2001076871   
457      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3675185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2001501992   
458      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.911666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2025895558   
459      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.837962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2038749418   
460      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.560185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2154395661   
461      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.06783333333  0.02122222222  0.2231708903   
