%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow f_tile_soil    log__tau_tile  neg_kge        
103      I1         0.8192857502   1.236657754    2.687332496    0.4984778558   0.5565208168   3.465457878    2.636583707    0.4644153406   0.8027576419   1.83396217     
104      I1         1.784835303    1.732391951    4.064944398    0.9169635703   0.9584592573   3.661604156    1.626046344    0.8981306124   0.5259355458   1.982779862    
105      I1         1.933004722    1.43332527     3.112754433    0.1911231965   0.4200881004   4.310346469    3.223977752    0.6874271771   0.2932171179   1.16661875     
106      I1         1.474533859    2.480325566    2.641115736    0.8055794563   0.1289259313   0.8712048423   1.47547493     0.1180206052   0.4334991344   2.090131063    
107      I1         1.464084269    2.126531714    2.824612651    0.6602045533   0.9310201391   3.940408519    3.345000024    0.4141695751   0.7258100143   1.520787787    
108      I1         0.7074897604   1.654378836    2.651214515    0.3513967573   0.2087928288   0.275446016    2.393861539    0.7850792976   0.04360584002  1.715103681    
109      I1         1.507471669    2.016681234    4.43791119     0.7479293057   0.6208331469   6.043796498    3.17842612     0.8689114632   0.4887972655   1.577799393    
110      I1         1.117992494    1.783104062    2.741246095    0.3476104215   0.9848527638   3.697353834    3.205029226    0.8611070217   0.3336971099   1.603418593    
111      I1         1.141522265    2.35817213     2.972977533    0.8944457742   0.2666295428   0.8342739093   2.451002017    0.03738653241  0.7932392408   1.939246366    
112      I1         0.3285586371   2.61158016     4.300944502    0.07736213041  0.2877460165   4.286154237    2.342573154    0.9434592404   0.273629339    0.8558456312   
113      I1         1.973053607    2.529878567    2.808007965    0.5353698492   0.9546232434   5.682692331    1.833273034    0.1088221765   0.9654476454   1.698407491    
114      I1         1.836356129    1.382261558    2.888551602    0.4476728921   0.1985287257   5.877084206    2.332507761    0.9766911337   0.615940334    1.528901729    
115      I1         0.5212860984   1.502985028    4.48415467     0.02088740981  0.6270359666   3.042521913    2.706674091    0.979502498    0.8901847929   1.634629087    
116      I1         0.866175135    1.222511354    3.992164059    0.7772854328   0.8689908005   0.701920532    3.210067409    0.7641944371   1.042150403    2.049066647    
117      I1         0.5744913194   1.124789684    3.888104274    0.9315443773   0.5429176497   3.558779445    1.897459978    0.5320931399   0.7699106182   2.335440107    
118      I1         1.990996676    1.022174469    4.244486286    0.8162194583   0.7193760053   4.45813412     1.237292771    0.9625629327   0.3592171622   2.253997919    
119      I1         1.868473146    2.391765973    4.116854075    0.7968582963   0.4242836668   4.727184153    1.80008991     0.5636804626   0.8709260749   1.782264801    
120      I1         0.869678216    1.712391478    3.251077035    0.465210757    0.05394717492  8.370357904    2.795801305    0.2509952774   0.9227932614   1.446899399    
121      I1         1.359382799    1.833095461    3.764382356    0.676848485    0.7659888071   0.5511667692   3.065255811    0.2070200018   0.3817076734   1.630005226    
122      I1         0.551983061    1.875005895    4.360787384    0.6853682706   0.02603853883  0.3973248431   2.273167593    0.08539596779  0.8534653479   2.092253227    
123      I1         1.908649771    1.186086906    4.397440051    0.9534866534   0.4852475744   5.656863288    2.944974689    0.5900216278   0.8490670516   1.473050573    
124      I1         0.600299416    2.543200157    3.752344211    0.4085227492   0.5280954635   7.952141837    1.17345003     0.5457018578   0.4218774331   2.057383898    
125      I1         1.112249205    1.090187553    3.443101497    0.2887668062   0.622309483    0.241138325    3.327272653    0.3489246958   0.2844280979   1.72633719     
126      I1         0.3734655823   1.664203842    4.328839539    0.5249688643   0.01958054421  1.813236371    2.233781363    0.2360356519   0.0001112713513 1.92725306     
127      I1         1.171461564    1.950323918    3.639907075    0.6578579263   0.4387943063   1.447753494    3.090544016    0.9441656315   0.1994218517   1.70164156     
128      I1         0.8313026433   2.522935073    3.794201365    0.4832078674   0.4692989556   4.063302564    2.005978744    0.3390397684   0.8709940937   1.612311364    
129      I1         1.651440729    2.262234132    3.13492306     0.3334357705   0.8887746462   2.891081887    1.780841718    0.9269990298   0.4509588782   1.621645888    
130      I1         1.488799289    2.637878489    2.851202478    0.2421199327   0.633732568    2.183137175    2.254161223    0.4956587046   0.2953041427   0.9731116194   
131      I1         1.373481817    2.444789642    3.246093392    0.02682032949  0.4067010932   7.717283805    2.982602896    0.2870600433   1.059562786    0.7451607248   
132      I1         1.076181637    2.51442489     3.968111588    0.2944660222   0.5329572475   8.654259139    3.190779325    0.1248584508   0.4263017062   0.6374990102   
133      I1         0.408544849    1.029610094    3.042674409    0.5574533339   0.5312512202   4.956372551    1.132762913    0.3667245964   1.14442414     2.21254204     
134      I1         1.160758497    2.538197415    2.591160766    0.7262102806   0.172586491    8.24717916     2.826130043    0.3638671892   0.7650247517   1.674412051    
135      I1         0.9744128914   1.661443372    3.910475407    0.3374150785   0.3509214385   9.442576294    2.648130001    0.2501172691   0.5713724522   1.338218857    
136      I1         1.665250111    2.50296565     2.702744019    0.9698528934   0.3148766168   1.040583558    2.709937443    0.890042933    0.4796740962   1.642138926    
137      I1         1.081726666    2.288418569    3.409406389    0.7362907138   0.4707808031   7.516776562    2.314827831    0.2749798445   1.124860452    1.795632752    
