Date,Precipitation [mm/day],Discharge [m^3/s],Mean Temperature [C],Minimum Temperature [C],Maximum Temperature [C],Photoperiod [hr],Evapotranspiration [mm/day]
1998.09.02,0.0538945124291,13.6203808,16.297227703685,7.44762374387,25.1468316635,13.227956847394637,2.97011824664
1998.09.03,0.0404803617535,13.5637472,16.450940639675,9.14207924475,23.7598020346,13.179380262425784,2.83890479938
1998.09.04,0.0,13.025727999999999,18.38846535255,10.408613847,26.3683168581,13.130662218472784,2.98245545877
1998.09.05,0.0,12.0629568,20.9548019371,12.6707920414,29.2388118328,13.081810404018142,3.11181995977
1998.09.06,0.0125478805402,11.609888,24.2800990048,17.6128712928,30.9473267168,13.032832273630799,2.7952560705
1998.09.07,0.0133475291884,11.1568192,19.328564360599998,10.6791089124,27.9780198088,12.983735059867525,2.90171266273
1998.09.08,0.0,10.1090976,14.193960414055,6.80613859101,21.5817822371,12.934525785351413,2.39772875892
1998.09.09,0.0,10.8170176,14.641930695820001,7.41207923984,21.8717821518,12.885211275011164,2.2826651986
1998.09.10,0.0,10.477216,17.8611881143,10.8917821752,24.8305940534,12.835798168466791,2.44067625869
1998.09.11,0.0,10.137414399999999,22.486485127149997,15.3565347029,29.6164355514,12.786292932549078,2.67869107353
1998.09.12,0.0,10.2506816,23.96425741025,16.1037623339,31.8247524866,12.736701873941762,2.36795459994
1998.09.13,0.0,9.9391968,24.93401000055,16.7476238119,33.1203961892,12.687031151936996,2.48587920253
1998.09.14,0.99390523073,9.627712,24.546732638149997,17.2967327798,31.7967324965,12.637286791296022,2.22462930898
1998.09.15,0.0,9.3162272,19.7175742423,14.4860395866,24.949108898,12.587474695208327,2.03294810251
1998.09.16,0.0,9.1746432,19.522326785700002,12.6395049803,26.4051485911,12.53760065834376,2.11013530103
1998.09.17,0.0,9.5710784,20.64282182185,13.0834653496,28.2021782941,12.487670379993169,2.15866116224
1998.09.18,0.0,9.2595936,21.509356446800002,14.3622772387,28.6564356549,12.437689477294098,2.21869156171
1998.09.19,0.785472293965,9.061376,24.24985142505,17.9390098458,30.5606930043,12.387663498538966,4.54456550008
1998.09.20,12.8664584962,11.185136,23.3690593833,15.5476237949,31.1904949717,12.337597936563888,4.4470554158
1998.09.21,0.0,10.052464,15.21643561894,6.76435643848,23.6685147994,12.287498242216934,2.26013748304
1998.09.22,0.0,8.1269216,8.62435644229,1.90009900398,15.3486138806,12.237369837905142,1.16631075024
1998.09.23,0.372510528505,9.3162272,10.32574258573,2.71168317166,17.9398019998,12.187218131220053,2.52032772
1998.09.24,4.26657014436,10.0241472,12.830594098205001,6.68960393301,18.9715842634,12.137048528641733,2.39539416907
1998.09.25,0.196246133896,9.6560288,17.30495045918,9.96702966596,24.6428712524,12.086866449321505,3.47195181236
1998.09.26,15.6396099695,10.901968,22.305049537450003,17.0058416801,27.6042573948,12.036677338943624,3.84088777643
1998.09.27,0.149337944713,11.4116704,20.260148530000002,13.9356435644,26.5846534956,11.986486683666019,2.18571757908
