%eval_id interface log__t_efold_shallow log__t_efold_soil f_exfiltration_shallow PDD_melt_factor neg_kge        
188      I1         1.23714383     2.6877406      0.3239003841   7.906744585    1.015034462    
189      I1         1.428226823    2.25008588     0.7543288554   7.85114876     1.587641216    
190      I1         0.5303073602   1.146068176    0.5415854781   2.389648818    2.126451155    
191      I1         0.9241843732   2.37031698     0.8812576073   5.530253552    2.030310785    
192      I1         0.460359321    1.40414358     0.791639623    3.858926126    2.268627461    
193      I1         1.921550885    2.133923259    0.784607915    7.675855246    1.319937089    
194      I1         1.488799289    1.790683409    0.1464908311   1.21687323     1.464161467    
195      I1         0.4175703839   1.042055073    0.2965311055   3.673327095    2.086664795    
196      I1         0.7074897604   1.051939886    0.9822357883   3.367361355    2.269621002    
197      I1         0.6609580598   1.972364014    0.8990153957   1.287616446    2.229847752    
198      I1         1.857817526    1.1350667      0.5030314117   7.290965054    1.506593014    
199      I1         0.8313026433   2.382780579    0.0765070186   2.652348399    1.027764619    
200      I1         1.531535246    2.175444903    0.5808768799   1.252806333    1.422644754    
201      I1         1.05919981     2.056057473    0.7657031035   7.118624855    1.848379647    
202      I1         1.665250111    2.074017228    0.8467527811   6.006115048    1.552297199    
203      I1         1.498235502    1.51774427     0.9217858182   3.171506859    1.733166366    
204      I1         0.8535962471   2.530528148    0.8022584965   8.936535391    1.988950904    
205      I1         0.9621420747   1.780657403    0.6084472201   2.368790368    1.816252725    
206      I1         1.381827444    1.07842609     0.7011329494   4.43687179     1.797965768    
207      I1         0.6881199015   1.259956569    0.5948640231   6.586008373    2.055804978    
208      I1         1.608771412    1.588301778    0.526658302    0.1386105809   1.592799065    
209      I1         0.3443498047   2.397986451    0.9640046122   3.548803977    2.48444204     
210      I1         0.5094663364   1.823230549    0.01096722084  6.12550125     1.531686965    
211      I1         1.024984263    2.282828503    0.6064335867   9.711192326    1.663422705    
212      I1         1.216061424    1.865102614    0.53496363     3.121569704    1.632861335    
213      I1         0.8414926297   2.141465459    0.5050246263   6.74857966     1.66158041     
214      I1         1.254082153    1.072841677    0.2787708775   3.057794173    1.837047521    
215      I1         0.3285586371   1.591783969    0.6564252747   4.573291518    2.188533079    
216      I1         0.5702487049   1.034365161    0.3040124925   6.360435239    2.059335658    
217      I1         0.6218146609   1.693992783    0.4721197333   3.56941665     1.856482558    
218      I1         0.7957480231   2.333158098    0.1093445691   6.301441424    1.088617059    
219      I1         1.962053355    1.425525521    0.4556091307   0.3255666208   1.370780495    
