%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil et_scale       neg_kge        
365      I1         1.010493827    4.487654321    3.990740741    0.5362962963   0.862962963    6.15           2.981481481    0.1490740741   4.083333333    1.324074074    0.4109153102   
366      I1         2.353703704    2.512345679    4.675925926    0.669382716    0.3548148148   5.416666667    0.01851851852  0.1490740741   3.416666667    0.7685185185   0.1424083673   
367      I1         2.14382716     2.512345679    4.972222222    0.6572839506   0.6814814815   6.15           0.01851851852  0.1490740741   3.027777778    0.75           0.1520474218   
368      I1         2.353703704    2.512345679    4.75           0.6209876543   0.669382716    6.15           0.5            0.1490740741   3.694444444    0.787037037    0.149912691    
369      I1         2.332716049    4.462962963    4.509259259    0.6451851852   0.3427160494   5.416666667    0.01851851852  0.1490740741   3.638888889    0.8055555556   0.1663232301   
370      I1         1.954938272    4.462962963    4.972222222    0.6209876543   0.6088888889   6.761111111    0.01851851852  0.1490740741   3.027777778    0.75           0.170923785    
371      I1         2.101851852    2.512345679    4.675925926    0.6088888889   0.6572839506   6.883333333    2.981481481    0.1490740741   4.527777778    0.8055555556   0.1747643537   
372      I1         1.912962963    2.512345679    4.009259259    0.3548148148   0.8992592593   6.761111111    0.01851851852  0.0009259259259 5.972222222    1.027777778    0.3918406811   
373      I1         1.472222222    2.512345679    4.194444444    0.9718518519   0.9839506173   6.761111111    0.01851851852  0.0009259259259 1.527777778    1.083333333    0.2352452518   
374      I1         1.766049383    2.512345679    4.694444444    0.5            0.6572839506   7.25           2.981481481    0.1490740741   5.027777778    0.8055555556   0.2230010211   
375      I1         1.010493827    2.512345679    4.194444444    0.7782716049   0.8992592593   6.883333333    0.05555555556  0.0009259259259 1.527777778    1.824074074    0.3556256233   
376      I1         1.346296296    2.512345679    4.25           0.8266666667   0.9839506173   6.761111111    0.01851851852  0.0009259259259 1.527777778    1.305555556    0.2668543072   
377      I1         1.472222222    2.512345679    4.324074074    0.7903703704   0.3185185185   6.15           0.01851851852  0.1490740741   1.527777778    1.009259259    0.2528938311   
378      I1         1.346296296    2.512345679    4.175925926    0.8266666667   0.330617284    5.416666667    0.01851851852  0.1490740741   1.527777778    1.25           0.2594898239   
379      I1         1.535185185    4.487654321    4.472222222    0.7903703704   0.9718518519   6.761111111    0.01851851852  0.0009259259259 1.527777778    1.009259259    0.2423813208   
380      I1         1.367283951    4.487654321    4.194444444    0.8992592593   0.669382716    6.883333333    0.01851851852  0.0009259259259 1.527777778    1.138888889    0.2498435442   
381      I1         1.010493827    2.512345679    4.194444444    0.7177777778   0.1007407407   7.861111111    0.9814814815   0.0009259259259 1.527777778    1.75           0.3650190443   
382      I1         1.55617284     2.512345679    4.75           0.5            0.01604938272  6.761111111    0.01851851852  0.0009259259259 2.25           0.75           0.2408143756   
383      I1         2.416666667    2.512345679    4.342592593    0.8266666667   0.1128395062   5.05           2.388888889    0.1490740741   3.472222222    0.787037037    0.1363935787   
384      I1         1.367283951    2.512345679    3.694444444    0.3185185185   0.9718518519   6.761111111    0.01851851852  0.1490740741   4.694444444    1.027777778    0.3786628386   
385      I1         1.010493827    2.512345679    4.027777778    0.1733333333   0.9839506173   5.05           0.01851851852  0.1490740741   5.25           1.268518519    0.5119156549   
386      I1         2.122839506    2.512345679    4.138888889    0.6572839506   0.9718518519   6.15           0.01851851852  0.1490740741   4.583333333    1.009259259    0.2888984251   
387      I1         2.689506173    4.487654321    4.027777778    0.669382716    0.9355555556   6.883333333    0.01851851852  0.002777777778 5.972222222    1.009259259    0.3980392508   
388      I1         2.689506173    4.487654321    4.324074074    0.3911111111   0.8992592593   6.883333333    0.01851851852  0.0009259259259 4.583333333    1.009259259    0.4327286748   
389      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1281786902   
390      I1         2.416666667    4.462962963    4.342592593    0.6572839506   0.01604938272  4.683333333    1.055555556    0.0009259259259 3.527777778    0.787037037    0.1487140415   
391      I1         2.542592593    2.512345679    4.342592593    0.7661728395   0.01604938272  5.05           2.277777778    0.0009259259259 3.416666667    0.7685185185   0.1456504212   
392      I1         2.521604938    4.487654321    4.194444444    0.8145679012   0.02814814815  4.683333333    2.018518519    0.1490740741   3.583333333    0.8240740741   0.1320847358   
393      I1         2.353703704    4.487654321    4.25           0.8145679012   0.06444444444  4.805555556    2.351851852    0.1490740741   3.472222222    0.8055555556   0.1330771502   
394      I1         2.542592593    4.487654321    3.805555556    0.669382716    0.669382716    6.761111111    0.05555555556  0.1490740741   5.25           0.8981481481   0.2678487639   
395      I1         1.535185185    4.487654321    4.25           0.6451851852   0.01604938272  6.761111111    0.01851851852  0.1490740741   2.75           1.009259259    0.2795054633   
396      I1         2.248765432    2.512345679    4.509259259    0.7903703704   0.4274074074   5.783333333    2.981481481    0.1490740741   3.472222222    0.8055555556   0.1321837405   
397      I1         1.094444444    2.512345679    3.509259259    0.5            0.01604938272  6.761111111    2.722222222    0.1490740741   1.527777778    1.027777778    0.5016424874   
398      I1         1.367283951    2.512345679    3.527777778    0.4758024691   0.5            5.783333333    2.944444444    0.1490740741   5.972222222    1.009259259    0.3231941665   
399      I1         1.031481481    2.512345679    3.861111111    0.6451851852   0.01604938272  5.783333333    2.981481481    0.1490740741   5.972222222    0.8425925926   0.5597067864   
400      I1         1.010493827    2.512345679    3.861111111    0.4637037037   0.02814814815  6.15           2.981481481    0.1490740741   5.972222222    1.435185185    0.5247696085   
%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil et_scale       neg_kge        
401      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1281786902   
402      I1         2.64962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1318086343   
403      I1         2.47962963     4.462962963    4.381481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1401145188   
404      I1         2.47962963     4.462962963    4.231481481    0.9125679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1534245965   
405      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.1140493827   5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1312138757   
406      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  6.04           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.127654417    
407      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.985185185    0.0009259259259 3.361111111    0.8055555556   0.1271098196   
408      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.01592592593  3.361111111    0.8055555556   0.1300142536   
409      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.811111111    0.8055555556   0.1802754954   
410      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.9555555556   0.3284144206   
411      I1         2.30962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1604508087   
412      I1         2.47962963     4.262962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1299584238   
413      I1         2.47962963     4.462962963    4.081481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1469682597   
414      I1         2.47962963     4.462962963    4.231481481    0.7165679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1425073685   
415      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  4.06           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1311799517   
416      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.385185185    0.0009259259259 3.361111111    0.8055555556   0.1334094758   
417      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 2.911111111    0.8055555556   0.167531613    
418      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.6555555556   0.4174980012   
419      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1250569143   
420      I1         2.47962963     4.462962963    4.306481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1272727609   
421      I1         2.47962963     4.462962963    4.231481481    0.8635679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1364421545   
422      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.06504938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1295400958   
423      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.545          2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1274635309   
424      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.835185185    0.0009259259259 3.361111111    0.8055555556   0.1251772767   
425      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.008425925926 3.361111111    0.8055555556   0.1251078243   
426      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.586111111    0.8055555556   0.1473033846   
427      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8805555556   0.199614866    
428      I1         2.39462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.140852298    
429      I1         2.47962963     4.362962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1290468216   
430      I1         2.47962963     4.462962963    4.156481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1372236718   
431      I1         2.47962963     4.462962963    4.231481481    0.7655679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.130386641    
432      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  4.555          2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1288934872   
433      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.535185185    0.0009259259259 3.361111111    0.8055555556   0.1310889666   
434      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.136111111    0.8055555556   0.1360199334   
435      I1         2.47962963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.7305555556   0.2355858844   
436      I1         2.56462963     4.462962963    4.306481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1250181146   
437      I1         2.56462963     4.462962963    4.231481481    0.8635679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1249155491   
438      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.06504938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1262957405   
439      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.545          2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1256808744   
440      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.835185185    0.0009259259259 3.361111111    0.8055555556   0.1253627608   
441      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.008425925926 3.361111111    0.8055555556   0.1258769641   
442      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.586111111    0.8055555556   0.1307209232   
443      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8805555556   0.2165769926   
444      I1         2.56462963     4.362962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1258563864   
445      I1         2.56462963     4.462962963    4.156481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1333767279   
446      I1         2.56462963     4.462962963    4.231481481    0.7655679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1353733813   
447      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  4.555          2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1256922801   
448      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.535185185    0.0009259259259 3.361111111    0.8055555556   0.1252728133   
449      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.136111111    0.8055555556   0.1472887824   
450      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.7305555556   0.2211049      
451      I1         2.60712963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1273387031   
452      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1235218654   
453      I1         2.56462963     4.462962963    4.231481481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1236206262   
454      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.04054938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1256366692   
455      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.2975         2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1252231321   
456      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1248410613   
457      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.004675925926 3.361111111    0.8055555556   0.1251935769   
458      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.473611111    0.8055555556   0.1242052504   
459      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8430555556   0.1549583941   
460      I1         2.52212963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1253090527   
461      I1         2.56462963     4.412962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1254481387   
462      I1         2.56462963     4.462962963    4.193981481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.128681737    
463      I1         2.56462963     4.462962963    4.231481481    0.7900679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1290763011   
464      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  4.8025         2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1251531585   
465      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.610185185    0.0009259259259 3.361111111    0.8055555556   0.1255418766   
466      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.248611111    0.8055555556   0.133320541    
467      I1         2.56462963     4.462962963    4.231481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.7680555556   0.1539971252   
468      I1         2.60712963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.126077044    
469      I1         2.56462963     4.462962963    4.306481481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1250181146   
470      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1223855078   
471      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.04054938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1236234844   
472      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.2975         2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1236021578   
473      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1229792706   
474      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.685185185    0.004675925926 3.361111111    0.8055555556   0.123234323    
475      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.473611111    0.8055555556   0.1235855277   
476      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8430555556   0.1619164192   
477      I1         2.52212963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1235346124   
478      I1         2.56462963     4.412962963    4.268981481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1235847598   
479      I1         2.56462963     4.462962963    4.268981481    0.7900679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.127253296    
480      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  4.8025         2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1237316326   
481      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.610185185    0.0009259259259 3.361111111    0.8055555556   0.1241643598   
482      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.248611111    0.8055555556   0.1309196434   
483      I1         2.56462963     4.462962963    4.268981481    0.8145679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.7680555556   0.1441873654   
484      I1         2.60712963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1228750849   
485      I1         2.56462963     4.462962963    4.306481481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1240767274   
486      I1         2.56462963     4.462962963    4.268981481    0.8635679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1239887105   
487      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.04054938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1224196565   
488      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.2975         2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1222006418   
489      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1207610601   
490      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.685185185    0.004675925926 3.361111111    0.8055555556   0.1208085274   
491      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.473611111    0.8055555556   0.1260926794   
492      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8430555556   0.1558809715   
493      I1         2.52212963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1246546114   
494      I1         2.56462963     4.412962963    4.268981481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1224068367   
495      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  4.8025         2.685185185    0.0009259259259 3.361111111    0.8055555556   0.1226685861   
496      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.610185185    0.0009259259259 3.361111111    0.8055555556   0.1237674113   
497      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.248611111    0.8055555556   0.1266738382   
498      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.685185185    0.0009259259259 3.361111111    0.7680555556   0.1498059588   
499      I1         2.60712963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1221980996   
500      I1         2.56462963     4.462962963    4.306481481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1222530635   
501      I1         2.56462963     4.462962963    4.268981481    0.8635679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1216563488   
502      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.04054938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1208442824   
503      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.2975         2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1206706767   
504      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.835185185    0.0009259259259 3.361111111    0.8055555556   0.1204164406   
505      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.004675925926 3.361111111    0.8055555556   0.1202334559   
506      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.473611111    0.8055555556   0.1229292818   
507      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8430555556   0.1565261466   
508      I1         2.52212963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.122084852    
509      I1         2.56462963     4.412962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1208157049   
510      I1         2.56462963     4.462962963    4.231481481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1222814983   
511      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  4.8025         2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1209720721   
512      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.248611111    0.8055555556   0.1265852463   
513      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.7680555556   0.1464623435   
514      I1         2.58587963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1211482987   
515      I1         2.56462963     4.487962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1207459182   
516      I1         2.56462963     4.462962963    4.287731481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1210832173   
517      I1         2.56462963     4.462962963    4.268981481    0.8513179012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1208136612   
518      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.02829938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1207920357   
519      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.17375        2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1206751057   
520      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1202800623   
521      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.002800925926 3.361111111    0.8055555556   0.120508362    
522      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.417361111    0.8055555556   0.1208243415   
523      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8243055556   0.1323904956   
524      I1         2.54337963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1210692805   
525      I1         2.56462963     4.437962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1207844857   
526      I1         2.56462963     4.462962963    4.250231481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1211979012   
527      I1         2.56462963     4.462962963    4.268981481    0.8268179012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1214913142   
528      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  4.92625        2.760185185    0.0009259259259 3.361111111    0.8055555556   0.1208312813   
529      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.722685185    0.0009259259259 3.361111111    0.8055555556   0.1212483009   
530      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.304861111    0.8055555556   0.1227379696   
531      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.760185185    0.0009259259259 3.361111111    0.7868055556   0.1262527122   
532      I1         2.58587963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1207883415   
533      I1         2.56462963     4.487962963    4.268981481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1202647177   
534      I1         2.56462963     4.462962963    4.287731481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1206148124   
535      I1         2.56462963     4.462962963    4.268981481    0.8513179012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1202014863   
536      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.02829938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1203117138   
537      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.17375        2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1201919761   
538      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.797685185    0.002800925926 3.361111111    0.8055555556   0.1201751696   
539      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.417361111    0.8055555556   0.1201866581   
540      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8243055556   0.1325043521   
541      I1         2.54337963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.120466768    
542      I1         2.56462963     4.437962963    4.268981481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1203039829   
543      I1         2.56462963     4.462962963    4.250231481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1207162921   
544      I1         2.56462963     4.462962963    4.268981481    0.8268179012   0.01604938272  5.05           2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1211694863   
545      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  4.92625        2.797685185    0.0009259259259 3.361111111    0.8055555556   0.1203485929   
546      I1         2.56462963     4.462962963    4.268981481    0.8390679012   0.01604938272  5.05           2.797685185    0.0009259259259 3.304861111    0.8055555556   0.1224135023   
