%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst et_scale       f_tile_soil    log__tau_tile  neg_kge        
429      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.02138888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347229332   
430      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.975          5.916666667    0.8611111111   0.825          0.02122222222  0.148870436    
431      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.9361111111   0.825          0.02122222222  0.2356358532   
432      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.8745         0.02122222222  0.1394811981   
433      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.07852222222  0.135240204    
434      I1         2.520555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1413708048   
435      I1         2.605555556    3.02962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.134680467    
436      I1         2.605555556    3.12962963     3.897222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1369173821   
437      I1         2.605555556    3.12962963     3.972222222    0.4147037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.135152354    
438      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.08803703704  5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1351041178   
439      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.288333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1354421014   
440      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.794444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1352841013   
441      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.006388888889 3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1348729234   
442      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.525          5.916666667    0.8611111111   0.825          0.02122222222  0.1428435189   
443      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.691666667    0.8611111111   0.825          0.02122222222  0.1347374579   
444      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.7861111111   0.825          0.02122222222  0.2069146325   
445      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.7755         0.02122222222  0.1372845178   
446      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1351093875   
447      I1         2.605555556    3.17962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347447835   
448      I1         2.605555556    3.12962963     4.009722222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1346994977   
449      I1         2.605555556    3.12962963     3.972222222    0.4882037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1348475677   
450      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.161537037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1345444574   
451      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    6.030833333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1346590322   
452      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01763888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347229332   
453      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.8625         5.916666667    0.8611111111   0.825          0.02122222222  0.1393981012   
454      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8986111111   0.825          0.02122222222  0.1761170424   
455      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.84975        0.02122222222  0.136178594    
456      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.04987222222  0.1349662792   
457      I1         2.563055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1368672909   
458      I1         2.605555556    3.07962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347015017   
459      I1         2.605555556    3.12962963     3.934722222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.135262788    
460      I1         2.605555556    3.12962963     3.972222222    0.4392037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1348254917   
461      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.112537037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1349094796   
462      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.535833333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1349594766   
463      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.869444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1348311715   
464      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01013888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347615625   
465      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.6375         5.916666667    0.8611111111   0.825          0.02122222222  0.1359553956   
466      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.804166667    0.8611111111   0.825          0.02122222222  0.134730165    
467      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8236111111   0.825          0.02122222222  0.1476856559   
468      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.80025        0.02122222222  0.1351143184   
469      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1345933125   
470      I1         2.605555556    3.15462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347338046   
471      I1         2.605555556    3.12962963     3.990972222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.13466913     
472      I1         2.605555556    3.12962963     3.972222222    0.4759537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347567165   
473      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.149287037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1346326878   
474      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.907083333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.134674411    
475      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.981944444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347229332   
476      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01576388889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347229332   
477      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.80625        5.916666667    0.8611111111   0.825          0.02122222222  0.1363650044   
478      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.972916667    0.8611111111   0.825          0.02122222222  0.1347193405   
479      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8798611111   0.825          0.02122222222  0.1504088741   
480      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.837375       0.02122222222  0.1352183265   
481      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.03554722222  0.1348409506   
482      I1         2.584305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1354946451   
483      I1         2.605555556    3.10462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347121665   
484      I1         2.605555556    3.12962963     3.953472222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1348999422   
485      I1         2.605555556    3.12962963     3.972222222    0.4514537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347459666   
486      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.124787037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1348151962   
487      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.659583333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1348106252   
488      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.906944444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347677785   
489      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01201388889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1347229332   
490      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.69375        5.916666667    0.8611111111   0.825          0.02122222222  0.1345820661   
491      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.860416667    0.8611111111   0.825          0.02122222222  0.1347265414   
492      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1338821618   
493      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.812625       0.02122222222  0.1346903993   
494      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.006897222222 0.1346119042   
495      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1316162809   
496      I1         2.605555556    3.15462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1338719575   
497      I1         2.605555556    3.12962963     3.990972222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1340436954   
498      I1         2.605555556    3.12962963     3.972222222    0.4759537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1341577555   
499      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.149287037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.133930899    
500      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.907083333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1337053482   
501      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.981944444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1338821618   
502      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01576388889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1338821618   
503      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.80625        5.916666667    0.8423611111   0.825          0.02122222222  0.1374669066   
504      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.972916667    0.8423611111   0.825          0.02122222222  0.1338770289   
505      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.837375       0.02122222222  0.1350130866   
506      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.03554722222  0.1339212559   
507      I1         2.584305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1366845415   
508      I1         2.605555556    3.10462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1338922094   
509      I1         2.605555556    3.12962963     3.953472222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1336049189   
510      I1         2.605555556    3.12962963     3.972222222    0.4514537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1336610411   
511      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.124787037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1338355192   
512      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.659583333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1340898045   
513      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.906944444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1339179789   
514      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01201388889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1338821618   
515      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.69375        5.916666667    0.8423611111   0.825          0.02122222222  0.1316461673   
516      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.860416667    0.8423611111   0.825          0.02122222222  0.1338873342   
517      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8236111111   0.825          0.02122222222  0.1476856559   
518      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.812625       0.02122222222  0.1331870775   
519      I1         2.605555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.006897222222 0.1338468997   
520      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299362021   
521      I1         2.626805556    3.15462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1316069943   
522      I1         2.626805556    3.12962963     3.990972222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.131791994    
523      I1         2.626805556    3.12962963     3.972222222    0.4759537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1317558167   
524      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.149287037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1316581603   
525      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.907083333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1315042756   
526      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.981944444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1316162809   
527      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01576388889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1316162809   
528      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.80625        5.916666667    0.8423611111   0.825          0.02122222222  0.1344449263   
529      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.972916667    0.8423611111   0.825          0.02122222222  0.1316109549   
530      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.837375       0.02122222222  0.1323889298   
531      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.03554722222  0.1316982133   
532      I1         2.626805556    3.10462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1316254159   
533      I1         2.626805556    3.12962963     3.953472222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1313316464   
534      I1         2.626805556    3.12962963     3.972222222    0.4514537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1315328304   
535      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.124787037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1315765005   
536      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.659583333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1317590319   
537      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.906944444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.131647331    
538      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01201388889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1316162809   
539      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.69375        5.916666667    0.8423611111   0.825          0.02122222222  0.1302580861   
540      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.860416667    0.8423611111   0.825          0.02122222222  0.1316216446   
541      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8236111111   0.825          0.02122222222  0.1439492078   
542      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.812625       0.02122222222  0.1312947687   
543      I1         2.626805556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.006897222222 0.1315399459   
544      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1288809523   
545      I1         2.648055556    3.15462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299279774   
546      I1         2.648055556    3.12962963     3.990972222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1301258513   
547      I1         2.648055556    3.12962963     3.972222222    0.4759537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299327494   
548      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.149287037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299702788   
549      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.907083333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1298928313   
550      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.981944444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299362021   
551      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01576388889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299362021   
552      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.80625        5.916666667    0.8423611111   0.825          0.02122222222  0.1319282831   
553      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.972916667    0.8423611111   0.825          0.02122222222  0.1299306761   
554      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1351093875   
555      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.837375       0.02122222222  0.1303274386   
556      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.03554722222  0.1300608516   
557      I1         2.648055556    3.10462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299442814   
558      I1         2.648055556    3.12962963     3.953472222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1296457224   
559      I1         2.648055556    3.12962963     3.972222222    0.4514537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299966672   
560      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.124787037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299042229   
561      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.659583333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1300097968   
562      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.906944444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299622094   
563      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01201388889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299362021   
564      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.69375        5.916666667    0.8423611111   0.825          0.02122222222  0.1295110373   
565      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.860416667    0.8423611111   0.825          0.02122222222  0.1299417638   
566      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8236111111   0.825          0.02122222222  0.1406151488   
567      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.812625       0.02122222222  0.1300069857   
568      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.006897222222 0.1298188415   
569      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.128378906    
570      I1         2.669305556    3.15462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1288739125   
571      I1         2.669305556    3.12962963     3.990972222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1290841705   
572      I1         2.669305556    3.12962963     3.972222222    0.4759537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1287307462   
573      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.149287037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1289064451   
574      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.907083333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1289082265   
575      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.981944444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1288809523   
576      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01576388889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1288809523   
577      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.80625        5.916666667    0.8423611111   0.825          0.02122222222  0.1299694227   
578      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.972916667    0.8423611111   0.825          0.02122222222  0.1288752267   
579      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8611111111   0.825          0.02122222222  0.1362505674   
580      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.837375       0.02122222222  0.1288750828   
