%eval_id interface log__t_efold_shallow log__t_efold_soil f_exfiltration_shallow PDD_melt_factor log__fdd_threshold snow_insulation_k baseflow_Q     neg_kge        
473      I1         1.066049383    2.31872428     0.7606443759   2.890740741    2.99382716     0.149691358    0.2325771605   0.2630889386   
474      I1         1.066049383    2.31872428     0.7483943759   3.014490741    2.99382716     0.149691358    0.2325771605   0.26238816     
475      I1         1.044799383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2325771605   0.262797363    
476      I1         1.066049383    2.29747428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2325771605   0.2621798772   
477      I1         1.066049383    2.31872428     0.7361443759   2.890740741    2.99382716     0.149691358    0.2325771605   0.2616083345   
478      I1         1.066049383    2.31872428     0.7483943759   2.766990741    2.99382716     0.149691358    0.2325771605   0.2618922979   
479      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.95632716     0.149691358    0.2325771605   0.2626909891   
480      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.99382716     0.147816358    0.2325771605   0.2621212555   
481      I1         1.087299383    2.31872428     0.7361443759   2.890740741    2.99382716     0.149691358    0.2325771605   0.261977641    
482      I1         1.066049383    2.33997428     0.7361443759   2.890740741    2.99382716     0.149691358    0.2325771605   0.2616449767   
483      I1         1.066049383    2.31872428     0.7361443759   3.014490741    2.99382716     0.149691358    0.2325771605   0.2619003372   
484      I1         1.044799383    2.31872428     0.7361443759   2.890740741    2.99382716     0.149691358    0.2325771605   0.261771313    
485      I1         1.066049383    2.29747428     0.7361443759   2.890740741    2.99382716     0.149691358    0.2325771605   0.2615881228   
486      I1         1.066049383    2.31872428     0.7238943759   2.890740741    2.99382716     0.149691358    0.2325771605   0.2614970881   
487      I1         1.066049383    2.31872428     0.7361443759   2.766990741    2.99382716     0.149691358    0.2325771605   0.2613563949   
488      I1         1.066049383    2.31872428     0.7361443759   2.890740741    2.95632716     0.149691358    0.2325771605   0.2621862566   
489      I1         1.066049383    2.31872428     0.7361443759   2.890740741    2.99382716     0.147816358    0.2325771605   0.2616083345   
490      I1         1.066049383    2.31872428     0.7361443759   2.890740741    2.99382716     0.149691358    0.2288271605   0.2615985372   
491      I1         1.087299383    2.31872428     0.7361443759   2.766990741    2.99382716     0.149691358    0.2325771605   0.2617010756   
492      I1         1.066049383    2.33997428     0.7361443759   2.766990741    2.99382716     0.149691358    0.2325771605   0.2613862104   
493      I1         1.066049383    2.31872428     0.7361443759   2.766990741    2.99382716     0.149691358    0.2363271605   0.2618648483   
494      I1         1.044799383    2.31872428     0.7361443759   2.766990741    2.99382716     0.149691358    0.2325771605   0.2615332012   
495      I1         1.066049383    2.29747428     0.7361443759   2.766990741    2.99382716     0.149691358    0.2325771605   0.2613411677   
496      I1         1.066049383    2.31872428     0.7238943759   2.766990741    2.99382716     0.149691358    0.2325771605   0.2612177605   
497      I1         1.066049383    2.31872428     0.7361443759   2.643240741    2.99382716     0.149691358    0.2325771605   0.261185101    
498      I1         1.066049383    2.31872428     0.7361443759   2.766990741    2.95632716     0.149691358    0.2325771605   0.2619945571   
499      I1         1.066049383    2.31872428     0.7361443759   2.766990741    2.99382716     0.147816358    0.2325771605   0.2613563949   
500      I1         1.066049383    2.31872428     0.7361443759   2.766990741    2.99382716     0.149691358    0.2288271605   0.2613596596   
501      I1         1.087299383    2.31872428     0.7361443759   2.643240741    2.99382716     0.149691358    0.2325771605   0.2615019687   
502      I1         1.066049383    2.33997428     0.7361443759   2.643240741    2.99382716     0.149691358    0.2325771605   0.2612063224   
503      I1         1.066049383    2.31872428     0.7483943759   2.643240741    2.99382716     0.149691358    0.2325771605   0.2617370366   
504      I1         1.066049383    2.31872428     0.7361443759   2.643240741    2.99382716     0.149691358    0.2363271605   0.2616805416   
505      I1         1.044799383    2.31872428     0.7361443759   2.643240741    2.99382716     0.149691358    0.2325771605   0.2613732818   
506      I1         1.066049383    2.29747428     0.7361443759   2.643240741    2.99382716     0.149691358    0.2325771605   0.2611678389   
507      I1         1.066049383    2.31872428     0.7238943759   2.643240741    2.99382716     0.149691358    0.2325771605   0.261014625    
508      I1         1.066049383    2.31872428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2610107065   
509      I1         1.066049383    2.31872428     0.7361443759   2.643240741    2.95632716     0.149691358    0.2325771605   0.2618252641   
510      I1         1.066049383    2.31872428     0.7361443759   2.643240741    2.99382716     0.147816358    0.2325771605   0.261185101    
511      I1         1.066049383    2.31872428     0.7361443759   2.643240741    2.99382716     0.149691358    0.2288271605   0.2612031275   
512      I1         1.108549383    2.31872428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2622724988   
513      I1         1.066049383    2.36122428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2611147633   
514      I1         1.066049383    2.31872428     0.7606443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2627405787   
515      I1         1.066049383    2.31872428     0.7361443759   2.766990741    2.99382716     0.149691358    0.2325771605   0.2613563949   
516      I1         1.066049383    2.31872428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2400771605   0.2624699846   
517      I1         1.023549383    2.31872428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2622939143   
518      I1         1.066049383    2.27622428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2610631906   
519      I1         1.066049383    2.31872428     0.7116443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2611315043   
520      I1         1.066049383    2.31872428     0.7361443759   2.271990741    2.99382716     0.149691358    0.2325771605   0.2606956617   
521      I1         1.066049383    2.31872428     0.7361443759   2.519490741    2.91882716     0.149691358    0.2325771605   0.261827238    
522      I1         1.066049383    2.31872428     0.7361443759   2.519490741    2.99382716     0.145941358    0.2325771605   0.2610107065   
523      I1         1.066049383    2.31872428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2250771605   0.2616085312   
524      I1         1.087299383    2.31872428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2612463935   
525      I1         1.066049383    2.33997428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2610105567   
526      I1         1.066049383    2.31872428     0.7483943759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2616579371   
527      I1         1.066049383    2.31872428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2363271605   0.2614927372   
528      I1         1.044799383    2.31872428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2612849127   
529      I1         1.066049383    2.29747428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2325771605   0.261015023    
530      I1         1.066049383    2.31872428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2607460413   
531      I1         1.066049383    2.31872428     0.7361443759   2.395740741    2.99382716     0.149691358    0.2325771605   0.2608226309   
532      I1         1.066049383    2.31872428     0.7361443759   2.519490741    2.95632716     0.149691358    0.2325771605   0.2616528634   
533      I1         1.066049383    2.31872428     0.7361443759   2.519490741    2.99382716     0.147816358    0.2325771605   0.2610107065   
534      I1         1.066049383    2.31872428     0.7361443759   2.519490741    2.99382716     0.149691358    0.2288271605   0.2610439955   
535      I1         1.087299383    2.31872428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2615845038   
536      I1         1.066049383    2.33997428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2609204757   
537      I1         1.066049383    2.31872428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2363271605   0.2614742516   
538      I1         1.044799383    2.31872428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2325771605   0.260615082    
539      I1         1.066049383    2.29747428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2325771605   0.2606357396   
540      I1         1.066049383    2.31872428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2325771605   0.2605310306   
541      I1         1.066049383    2.31872428     0.7238943759   2.519490741    2.95632716     0.149691358    0.2325771605   0.2613229118   
542      I1         1.066049383    2.31872428     0.7238943759   2.519490741    2.99382716     0.147816358    0.2325771605   0.2607460413   
543      I1         1.066049383    2.31872428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2288271605   0.2605270048   
544      I1         1.087299383    2.31872428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2288271605   0.2611080871   
545      I1         1.066049383    2.33997428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2288271605   0.2606652251   
546      I1         1.066049383    2.31872428     0.7238943759   2.643240741    2.99382716     0.149691358    0.2288271605   0.2607832335   
547      I1         1.044799383    2.31872428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2288271605   0.2606589036   
548      I1         1.066049383    2.29747428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2288271605   0.2604571164   
549      I1         1.066049383    2.31872428     0.7116443759   2.519490741    2.99382716     0.149691358    0.2288271605   0.2606690382   
550      I1         1.066049383    2.31872428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2288271605   0.26032607     
551      I1         1.066049383    2.31872428     0.7238943759   2.519490741    2.95632716     0.149691358    0.2288271605   0.2611131318   
552      I1         1.066049383    2.31872428     0.7238943759   2.519490741    2.99382716     0.147816358    0.2288271605   0.2605270048   
553      I1         1.066049383    2.31872428     0.7238943759   2.519490741    2.99382716     0.149691358    0.2250771605   0.2608356785   
554      I1         1.087299383    2.31872428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2608840371   
555      I1         1.066049383    2.33997428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2604620721   
556      I1         1.066049383    2.31872428     0.7361443759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2608710015   
557      I1         1.044799383    2.31872428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2288271605   0.260488379    
558      I1         1.066049383    2.29747428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2602568583   
559      I1         1.066049383    2.31872428     0.7116443759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2604376947   
560      I1         1.066049383    2.31872428     0.7238943759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2601977332   
561      I1         1.066049383    2.31872428     0.7238943759   2.395740741    2.95632716     0.149691358    0.2288271605   0.2609144169   
562      I1         1.066049383    2.31872428     0.7238943759   2.395740741    2.99382716     0.147816358    0.2288271605   0.26032607     
563      I1         1.066049383    2.31872428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2250771605   0.260650739    
564      I1         1.076674383    2.31872428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2605032254   
565      I1         1.066049383    2.32934928     0.7238943759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2603858506   
566      I1         1.066049383    2.31872428     0.7300193759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2605062294   
567      I1         1.066049383    2.31872428     0.7238943759   2.457615741    2.99382716     0.149691358    0.2288271605   0.2604232384   
568      I1         1.066049383    2.31872428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2307021605   0.260363398    
569      I1         1.055424383    2.31872428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2603185079   
570      I1         1.066049383    2.30809928     0.7238943759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2602784012   
571      I1         1.066049383    2.31872428     0.7177693759   2.395740741    2.99382716     0.149691358    0.2288271605   0.2602906063   
572      I1         1.066049383    2.31872428     0.7238943759   2.333865741    2.99382716     0.149691358    0.2288271605   0.2602492752   
573      I1         1.066049383    2.31872428     0.7238943759   2.395740741    2.97507716     0.149691358    0.2288271605   0.26032607     
574      I1         1.066049383    2.31872428     0.7238943759   2.395740741    2.99382716     0.148753858    0.2288271605   0.26032607     
575      I1         1.066049383    2.31872428     0.7238943759   2.395740741    2.99382716     0.149691358    0.2269521605   0.2604212215   
576      I1         1.076674383    2.31872428     0.7238943759   2.333865741    2.99382716     0.149691358    0.2288271605   0.2604251402   
577      I1         1.066049383    2.32934928     0.7238943759   2.333865741    2.99382716     0.149691358    0.2288271605   0.260310279    
578      I1         1.066049383    2.31872428     0.7300193759   2.333865741    2.99382716     0.149691358    0.2288271605   0.260434638    
579      I1         1.066049383    2.31872428     0.7238943759   2.333865741    2.99382716     0.149691358    0.2307021605   0.2602827861   
580      I1         1.055424383    2.31872428     0.7238943759   2.333865741    2.99382716     0.149691358    0.2288271605   0.2602462333   
581      I1         1.066049383    2.30809928     0.7238943759   2.333865741    2.99382716     0.149691358    0.2288271605   0.2602016494   
582      I1         1.066049383    2.31872428     0.7177693759   2.333865741    2.99382716     0.149691358    0.2288271605   0.2602135814   
583      I1         1.066049383    2.31872428     0.7238943759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2601977332   
584      I1         1.066049383    2.31872428     0.7238943759   2.333865741    2.97507716     0.149691358    0.2288271605   0.2602492752   
585      I1         1.066049383    2.31872428     0.7238943759   2.333865741    2.99382716     0.148753858    0.2288271605   0.2602492752   
586      I1         1.066049383    2.31872428     0.7238943759   2.333865741    2.99382716     0.149691358    0.2269521605   0.2603484789   
587      I1         1.076674383    2.31872428     0.7238943759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2603678263   
588      I1         1.066049383    2.32934928     0.7238943759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2602601047   
589      I1         1.066049383    2.31872428     0.7300193759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2603879924   
590      I1         1.066049383    2.31872428     0.7238943759   2.271990741    2.99382716     0.149691358    0.2307021605   0.2602273364   
591      I1         1.055424383    2.31872428     0.7238943759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2601993985   
592      I1         1.066049383    2.30809928     0.7238943759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2601494617   
593      I1         1.066049383    2.31872428     0.7177693759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2601584362   
594      I1         1.066049383    2.31872428     0.7238943759   2.210115741    2.99382716     0.149691358    0.2288271605   0.2601725016   
595      I1         1.066049383    2.31872428     0.7238943759   2.271990741    2.97507716     0.149691358    0.2288271605   0.2601977332   
596      I1         1.066049383    2.31872428     0.7238943759   2.271990741    2.99382716     0.148753858    0.2288271605   0.2601977332   
597      I1         1.066049383    2.31872428     0.7238943759   2.271990741    2.99382716     0.149691358    0.2269521605   0.2603010736   
598      I1         1.076674383    2.30809928     0.7238943759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2603008671   
599      I1         1.066049383    2.30809928     0.7300193759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2603833087   
600      I1         1.066049383    2.30809928     0.7238943759   2.271990741    2.99382716     0.149691358    0.2307021605   0.2601692131   
601      I1         1.055424383    2.30809928     0.7238943759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2601672974   
602      I1         1.066049383    2.29747428     0.7238943759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2601257465   
603      I1         1.066049383    2.30809928     0.7177693759   2.271990741    2.99382716     0.149691358    0.2288271605   0.2600714721   
604      I1         1.066049383    2.30809928     0.7238943759   2.210115741    2.99382716     0.149691358    0.2288271605   0.2601236216   
605      I1         1.066049383    2.30809928     0.7238943759   2.271990741    2.97507716     0.149691358    0.2288271605   0.2601494617   
606      I1         1.066049383    2.30809928     0.7238943759   2.271990741    2.99382716     0.148753858    0.2288271605   0.2601494617   
607      I1         1.066049383    2.30809928     0.7238943759   2.271990741    2.99382716     0.149691358    0.2269521605   0.2602628164   
